ts,v0
2018-08-01T09:45:00-06:00 Denver,54594.266128 kBTU
2018-08-01T10:00:00-06:00 Denver,105669.76119696876 kBTU
2018-08-01T10:15:00-06:00 Denver,52035.159903249994 kBTU
2018-08-01T10:30:00-06:00 Denver,107589.09086553125 kBTU
2018-08-01T10:45:00-06:00 Denver,59392.59029940625 kBTU
2018-08-01T11:00:00-06:00 Denver,110574.71479440625 kBTU
2018-08-01T11:15:00-06:00 Denver,51608.642199125 kBTU
2018-08-01T11:30:00-06:00 Denver,99698.51333921876 kBTU
2018-08-01T11:45:00-06:00 Denver,47769.982862 kBTU
2018-08-01T12:00:00-06:00 Denver,92127.824091 kBTU
2018-08-01T12:15:00-06:00 Denver,46170.54147153125 kBTU
2018-08-01T12:30:00-06:00 Denver,92021.19466496875 kBTU
2018-08-01T12:45:00-06:00 Denver,44357.841229000005 kBTU
2018-08-01T13:00:00-06:00 Denver,88822.31188403125 kBTU
2018-08-01T13:15:00-06:00 Denver,44251.211802968755 kBTU
2018-08-01T13:30:00-06:00 Denver,89035.57073609375 kBTU
2018-08-01T13:45:00-06:00 Denver,45424.135489312495 kBTU
2018-08-01T14:00:00-06:00 Denver,88609.05303196875 kBTU
2018-08-01T14:15:00-06:00 Denver,44037.95295090625 kBTU
2018-08-01T14:30:00-06:00 Denver,87542.75877165626 kBTU
2018-08-01T14:45:00-06:00 Denver,43291.5469686875 kBTU
2018-08-01T15:00:00-06:00 Denver,86902.98221546876 kBTU
2018-08-01T15:15:00-06:00 Denver,44144.5823769375 kBTU
2018-08-01T15:30:00-06:00 Denver,87542.75877165626 kBTU
2018-08-01T15:45:00-06:00 Denver,44037.95295090625 kBTU
2018-08-01T16:00:00-06:00 Denver,86049.94680721874 kBTU
2018-08-01T16:15:00-06:00 Denver,41692.105578218754 kBTU
2018-08-01T16:30:00-06:00 Denver,89462.08844021875 kBTU
2018-08-01T16:45:00-06:00 Denver,45424.135489312495 kBTU
2018-08-01T17:00:00-06:00 Denver,86156.57623325 kBTU
2018-08-01T17:15:00-06:00 Denver,42438.511560437495 kBTU
2018-08-01T17:30:00-06:00 Denver,81998.02861803125 kBTU
2018-08-01T17:45:00-06:00 Denver,41052.32902203125 kBTU
2018-08-01T18:00:00-06:00 Denver,81998.02861803125 kBTU
2018-08-01T18:15:00-06:00 Denver,41265.587874093755 kBTU
2018-08-01T18:30:00-06:00 Denver,83064.32287834375 kBTU
2018-08-01T18:45:00-06:00 Denver,39986.03476171875 kBTU
2018-08-01T19:00:00-06:00 Denver,80398.5872275625 kBTU
2018-08-01T19:15:00-06:00 Denver,41798.73500425 kBTU
2018-08-01T19:30:00-06:00 Denver,88502.42360593751 kBTU
2018-08-01T19:45:00-06:00 Denver,43931.323524875 kBTU
2018-08-01T20:00:00-06:00 Denver,87649.3881976875 kBTU
2018-08-01T20:15:00-06:00 Denver,44037.95295090625 kBTU
2018-08-01T20:30:00-06:00 Denver,88289.164753875 kBTU
2018-08-01T20:45:00-06:00 Denver,41692.105578218754 kBTU
2018-08-01T21:00:00-06:00 Denver,81784.76976596874 kBTU
2018-08-01T21:15:00-06:00 Denver,41478.84672615625 kBTU
2018-08-01T21:30:00-06:00 Denver,86263.20565928126 kBTU
2018-08-01T21:45:00-06:00 Denver,43718.0646728125 kBTU
2018-08-01T22:00:00-06:00 Denver,87969.27647578125 kBTU
2018-08-01T22:15:00-06:00 Denver,44784.358933125 kBTU
2018-08-01T22:30:00-06:00 Denver,89888.60614434375 kBTU
2018-08-01T22:45:00-06:00 Denver,43398.17639471875 kBTU
2018-08-01T23:00:00-06:00 Denver,89781.97671831251 kBTU
2018-08-01T23:15:00-06:00 Denver,42011.9938563125 kBTU
2018-08-01T23:30:00-06:00 Denver,82851.06402628125 kBTU
2018-08-01T23:45:00-06:00 Denver,40945.699596 kBTU
2018-08-02T00:00:00-06:00 Denver,81251.6226358125 kBTU
2018-08-02T00:15:00-06:00 Denver,41052.32902203125 kBTU
2018-08-02T00:30:00-06:00 Denver,81251.6226358125 kBTU
2018-08-02T00:45:00-06:00 Denver,40839.07016996875 kBTU
2018-08-02T01:00:00-06:00 Denver,80611.846079625 kBTU
2018-08-02T01:15:00-06:00 Denver,41372.217300125005 kBTU
2018-08-02T01:30:00-06:00 Denver,81038.36378375 kBTU
2018-08-02T01:45:00-06:00 Denver,40199.29361378125 kBTU
2018-08-02T02:00:00-06:00 Denver,81038.36378375 kBTU
2018-08-02T02:15:00-06:00 Denver,40305.9230398125 kBTU
2018-08-02T02:30:00-06:00 Denver,81571.51091390626 kBTU
2018-08-02T02:45:00-06:00 Denver,39879.4053356875 kBTU
2018-08-02T03:00:00-06:00 Denver,80505.21665359374 kBTU
2018-08-02T03:15:00-06:00 Denver,40199.29361378125 kBTU
2018-08-02T03:30:00-06:00 Denver,79865.44009740624 kBTU
2018-08-02T03:45:00-06:00 Denver,40305.9230398125 kBTU
2018-08-02T04:00:00-06:00 Denver,79652.18124534376 kBTU
2018-08-02T04:15:00-06:00 Denver,40305.9230398125 kBTU
2018-08-02T04:30:00-06:00 Denver,82104.6580440625 kBTU
2018-08-02T04:45:00-06:00 Denver,41265.587874093755 kBTU
2018-08-02T05:00:00-06:00 Denver,79119.0341151875 kBTU
2018-08-02T05:15:00-06:00 Denver,39452.8876315625 kBTU
2018-08-02T05:30:00-06:00 Denver,79545.5518193125 kBTU
2018-08-02T05:45:00-06:00 Denver,39346.25820553125 kBTU
2018-08-02T06:00:00-06:00 Denver,79972.0695234375 kBTU
2018-08-02T06:15:00-06:00 Denver,39666.146483625 kBTU
2018-08-02T06:30:00-06:00 Denver,79972.0695234375 kBTU
2018-08-02T06:45:00-06:00 Denver,41372.217300125005 kBTU
2018-08-02T07:00:00-06:00 Denver,91807.93581290625 kBTU
2018-08-02T07:15:00-06:00 Denver,49795.94195659375 kBTU
2018-08-02T07:30:00-06:00 Denver,97779.18367065625 kBTU
2018-08-02T07:45:00-06:00 Denver,51608.642199125 kBTU
2018-08-02T08:00:00-06:00 Denver,88609.05303196875 kBTU
2018-08-02T08:15:00-06:00 Denver,44997.6177851875 kBTU
2018-08-02T08:30:00-06:00 Denver,99805.14276525 kBTU
2018-08-02T08:45:00-06:00 Denver,48729.647696281245 kBTU
2018-08-02T09:00:00-06:00 Denver,108868.64397790625 kBTU
2018-08-02T09:15:00-06:00 Denver,56300.336944500006 kBTU
2018-08-02T09:30:00-06:00 Denver,107908.97914362501 kBTU
2018-08-02T09:45:00-06:00 Denver,53634.601293718755 kBTU
2018-08-02T10:00:00-06:00 Denver,109081.90282996875 kBTU
2018-08-02T10:15:00-06:00 Denver,54167.748423875004 kBTU
2018-08-02T10:30:00-06:00 Denver,111214.49135059374 kBTU
2018-08-02T10:45:00-06:00 Denver,60458.884559718754 kBTU
2018-08-02T11:00:00-06:00 Denver,124756.4284565625 kBTU
2018-08-02T11:15:00-06:00 Denver,62591.473080343756 kBTU
2018-08-02T11:30:00-06:00 Denver,118998.439450875 kBTU
2018-08-02T11:45:00-06:00 Denver,56726.854648625 kBTU
2018-08-02T12:00:00-06:00 Denver,104283.5786585625 kBTU
2018-08-02T12:15:00-06:00 Denver,50009.20080865626 kBTU
2018-08-02T12:30:00-06:00 Denver,98099.07194875 kBTU
2018-08-02T12:45:00-06:00 Denver,43718.0646728125 kBTU
2018-08-02T13:00:00-06:00 Denver,87862.64704975 kBTU
2018-08-02T13:15:00-06:00 Denver,49156.16540040625 kBTU
2018-08-02T13:30:00-06:00 Denver,100658.17817350001 kBTU
2018-08-02T13:45:00-06:00 Denver,49476.0536785 kBTU
2018-08-02T14:00:00-06:00 Denver,98738.8485049375 kBTU
2018-08-02T14:15:00-06:00 Denver,48836.2771223125 kBTU
2018-08-02T14:30:00-06:00 Denver,99591.8839131875 kBTU
2018-08-02T14:45:00-06:00 Denver,49795.94195659375 kBTU
2018-08-02T15:00:00-06:00 Denver,99165.3662090625 kBTU
2018-08-02T15:15:00-06:00 Denver,50222.45966071875 kBTU
2018-08-02T15:30:00-06:00 Denver,98738.8485049375 kBTU
2018-08-02T15:45:00-06:00 Denver,49795.94195659375 kBTU
2018-08-02T16:00:00-06:00 Denver,98845.47793096876 kBTU
2018-08-02T16:15:00-06:00 Denver,50222.45966071875 kBTU
2018-08-02T16:30:00-06:00 Denver,101191.32530365625 kBTU
2018-08-02T16:45:00-06:00 Denver,51182.124495000004 kBTU
2018-08-02T17:00:00-06:00 Denver,92447.71236909374 kBTU
2018-08-02T17:15:00-06:00 Denver,43398.17639471875 kBTU
2018-08-02T17:30:00-06:00 Denver,87756.01762371874 kBTU
2018-08-02T17:45:00-06:00 Denver,43718.0646728125 kBTU
2018-08-02T18:00:00-06:00 Denver,87009.6116415 kBTU
2018-08-02T18:15:00-06:00 Denver,45850.6531934375 kBTU
2018-08-02T18:30:00-06:00 Denver,87969.27647578125 kBTU
2018-08-02T18:45:00-06:00 Denver,43611.43524678125 kBTU
2018-08-02T19:00:00-06:00 Denver,86902.98221546876 kBTU
2018-08-02T19:15:00-06:00 Denver,42865.0292645625 kBTU
2018-08-02T19:30:00-06:00 Denver,86902.98221546876 kBTU
2018-08-02T19:45:00-06:00 Denver,46063.9120455 kBTU
2018-08-02T20:00:00-06:00 Denver,90741.64155259375 kBTU
2018-08-02T20:15:00-06:00 Denver,44890.988359156254 kBTU
2018-08-02T20:30:00-06:00 Denver,90421.7532745 kBTU
2018-08-02T20:45:00-06:00 Denver,45424.135489312495 kBTU
2018-08-02T21:00:00-06:00 Denver,90635.0121265625 kBTU
2018-08-02T21:15:00-06:00 Denver,45850.6531934375 kBTU
2018-08-02T21:30:00-06:00 Denver,91274.78868275 kBTU
2018-08-02T21:45:00-06:00 Denver,44251.211802968755 kBTU
2018-08-02T22:00:00-06:00 Denver,84557.13484278125 kBTU
2018-08-02T22:15:00-06:00 Denver,39559.51705759375 kBTU
2018-08-02T22:30:00-06:00 Denver,78372.62813296876 kBTU
2018-08-02T22:45:00-06:00 Denver,40199.29361378125 kBTU
2018-08-02T23:00:00-06:00 Denver,80611.846079625 kBTU
2018-08-02T23:15:00-06:00 Denver,40199.29361378125 kBTU
2018-08-02T23:30:00-06:00 Denver,80505.21665359374 kBTU
2018-08-02T23:45:00-06:00 Denver,39879.4053356875 kBTU
2018-08-03T00:00:00-06:00 Denver,79012.40468915626 kBTU
2018-08-03T00:15:00-06:00 Denver,38813.111075374996 kBTU
2018-08-03T00:30:00-06:00 Denver,77519.59272471875 kBTU
2018-08-03T00:45:00-06:00 Denver,39239.6287795 kBTU
2018-08-03T01:00:00-06:00 Denver,76559.92789043751 kBTU
2018-08-03T01:15:00-06:00 Denver,38066.70509315625 kBTU
2018-08-03T01:30:00-06:00 Denver,76666.55731646875 kBTU
2018-08-03T01:45:00-06:00 Denver,38706.481649343754 kBTU
2018-08-03T02:00:00-06:00 Denver,76559.92789043751 kBTU
2018-08-03T02:15:00-06:00 Denver,38066.70509315625 kBTU
2018-08-03T02:30:00-06:00 Denver,76879.81616853125 kBTU
2018-08-03T02:45:00-06:00 Denver,38173.3345191875 kBTU
2018-08-03T03:00:00-06:00 Denver,75600.26305615625 kBTU
2018-08-03T03:15:00-06:00 Denver,37533.557963 kBTU
2018-08-03T03:30:00-06:00 Denver,75067.115926 kBTU
2018-08-03T03:45:00-06:00 Denver,37640.18738903125 kBTU
2018-08-03T04:00:00-06:00 Denver,75173.74535203124 kBTU
2018-08-03T04:15:00-06:00 Denver,37746.8168150625 kBTU
2018-08-03T04:30:00-06:00 Denver,75706.8924821875 kBTU
2018-08-03T04:45:00-06:00 Denver,37640.18738903125 kBTU
2018-08-03T05:00:00-06:00 Denver,74960.48649996876 kBTU
2018-08-03T05:15:00-06:00 Denver,37853.44624109375 kBTU
2018-08-03T05:30:00-06:00 Denver,77199.70444662501 kBTU
2018-08-03T05:45:00-06:00 Denver,37960.075667125006 kBTU
2018-08-03T06:00:00-06:00 Denver,75920.15133425001 kBTU
2018-08-03T06:15:00-06:00 Denver,38279.963945218755 kBTU
2018-08-03T06:30:00-06:00 Denver,78692.5164110625 kBTU
2018-08-03T06:45:00-06:00 Denver,39879.4053356875 kBTU
2018-08-03T07:00:00-06:00 Denver,76879.81616853125 kBTU
2018-08-03T07:15:00-06:00 Denver,38706.481649343754 kBTU
2018-08-03T07:30:00-06:00 Denver,77199.70444662501 kBTU
2018-08-03T07:45:00-06:00 Denver,41905.36443028125 kBTU
2018-08-03T08:00:00-06:00 Denver,94900.1891678125 kBTU
2018-08-03T08:15:00-06:00 Denver,46916.94745375 kBTU
2018-08-03T08:30:00-06:00 Denver,99591.8839131875 kBTU
2018-08-03T08:45:00-06:00 Denver,43184.91754265625 kBTU
2018-08-03T09:00:00-06:00 Denver,93407.377203375 kBTU
2018-08-03T09:15:00-06:00 Denver,51182.124495000004 kBTU
2018-08-03T09:30:00-06:00 Denver,103857.0609544375 kBTU
2018-08-03T09:45:00-06:00 Denver,54807.5249800625 kBTU
2018-08-03T10:00:00-06:00 Denver,103430.54325031249 kBTU
2018-08-03T10:15:00-06:00 Denver,50542.3479388125 kBTU
2018-08-03T10:30:00-06:00 Denver,105243.24349284374 kBTU
2018-08-03T10:45:00-06:00 Denver,55340.672110218744 kBTU
2018-08-03T11:00:00-06:00 Denver,108335.49684775001 kBTU
2018-08-03T11:15:00-06:00 Denver,54061.11899784375 kBTU
2018-08-03T11:30:00-06:00 Denver,107908.97914362501 kBTU
2018-08-03T11:45:00-06:00 Denver,54061.11899784375 kBTU
2018-08-03T12:00:00-06:00 Denver,105989.64947506251 kBTU
2018-08-03T12:15:00-06:00 Denver,48729.647696281245 kBTU
2018-08-03T12:30:00-06:00 Denver,95539.965724 kBTU
2018-08-03T12:45:00-06:00 Denver,50755.606790875 kBTU
2018-08-03T13:00:00-06:00 Denver,99698.51333921876 kBTU
2018-08-03T13:15:00-06:00 Denver,48942.90654834375 kBTU
2018-08-03T13:30:00-06:00 Denver,97032.7776884375 kBTU
2018-08-03T13:45:00-06:00 Denver,49476.0536785 kBTU
2018-08-03T14:00:00-06:00 Denver,96286.37170621875 kBTU
2018-08-03T14:15:00-06:00 Denver,48409.759418187496 kBTU
2018-08-03T14:30:00-06:00 Denver,95113.44801987501 kBTU
2018-08-03T14:45:00-06:00 Denver,47769.982862 kBTU
2018-08-03T15:00:00-06:00 Denver,96073.11285415625 kBTU
2018-08-03T15:15:00-06:00 Denver,47983.241714062504 kBTU
2018-08-03T15:30:00-06:00 Denver,94260.412611625 kBTU
2018-08-03T15:45:00-06:00 Denver,47130.2063058125 kBTU
2018-08-03T16:00:00-06:00 Denver,93833.8949075 kBTU
2018-08-03T16:15:00-06:00 Denver,45317.50606328125 kBTU
2018-08-03T16:30:00-06:00 Denver,91807.93581290625 kBTU
2018-08-03T16:45:00-06:00 Denver,45957.28261946875 kBTU
2018-08-03T17:00:00-06:00 Denver,92980.85949925 kBTU
2018-08-03T17:15:00-06:00 Denver,46810.31802771875 kBTU
2018-08-03T17:30:00-06:00 Denver,89675.34729228125 kBTU
2018-08-03T17:45:00-06:00 Denver,46063.9120455 kBTU
2018-08-03T18:00:00-06:00 Denver,89035.57073609375 kBTU
2018-08-03T18:15:00-06:00 Denver,44890.988359156254 kBTU
2018-08-03T18:30:00-06:00 Denver,88502.42360593751 kBTU
2018-08-03T18:45:00-06:00 Denver,44677.729507093754 kBTU
2018-08-03T19:00:00-06:00 Denver,90101.86499640625 kBTU
2018-08-03T19:15:00-06:00 Denver,44251.211802968755 kBTU
2018-08-03T19:30:00-06:00 Denver,91807.93581290625 kBTU
2018-08-03T19:45:00-06:00 Denver,48089.87114009375 kBTU
2018-08-03T20:00:00-06:00 Denver,96393.00113225 kBTU
2018-08-03T20:15:00-06:00 Denver,46170.54147153125 kBTU
2018-08-03T20:30:00-06:00 Denver,89355.45901418751 kBTU
2018-08-03T20:45:00-06:00 Denver,43504.80582075 kBTU
2018-08-03T21:00:00-06:00 Denver,89568.71786625 kBTU
2018-08-03T21:15:00-06:00 Denver,44997.6177851875 kBTU
2018-08-03T21:30:00-06:00 Denver,91807.93581290625 kBTU
2018-08-03T21:45:00-06:00 Denver,44890.988359156254 kBTU
2018-08-03T22:00:00-06:00 Denver,90315.12384846876 kBTU
2018-08-03T22:15:00-06:00 Denver,44784.358933125 kBTU
2018-08-03T22:30:00-06:00 Denver,89355.45901418751 kBTU
2018-08-03T22:45:00-06:00 Denver,44144.5823769375 kBTU
2018-08-03T23:00:00-06:00 Denver,89781.97671831251 kBTU
2018-08-03T23:15:00-06:00 Denver,44357.841229000005 kBTU
2018-08-03T23:30:00-06:00 Denver,88928.9413100625 kBTU
2018-08-03T23:45:00-06:00 Denver,44251.211802968755 kBTU
2018-08-04T00:00:00-06:00 Denver,88715.68245800001 kBTU
2018-08-04T00:15:00-06:00 Denver,45104.247211218746 kBTU
2018-08-04T00:30:00-06:00 Denver,88182.53532784375 kBTU
2018-08-04T00:45:00-06:00 Denver,44251.211802968755 kBTU
2018-08-04T01:00:00-06:00 Denver,88075.9059018125 kBTU
2018-08-04T01:15:00-06:00 Denver,43398.17639471875 kBTU
2018-08-04T01:30:00-06:00 Denver,88502.42360593751 kBTU
2018-08-04T01:45:00-06:00 Denver,44997.6177851875 kBTU
2018-08-04T02:00:00-06:00 Denver,86902.98221546876 kBTU
2018-08-04T02:15:00-06:00 Denver,43184.91754265625 kBTU
2018-08-04T02:30:00-06:00 Denver,86689.72336340624 kBTU
2018-08-04T02:45:00-06:00 Denver,43504.80582075 kBTU
2018-08-04T03:00:00-06:00 Denver,87649.3881976875 kBTU
2018-08-04T03:15:00-06:00 Denver,43291.5469686875 kBTU
2018-08-04T03:30:00-06:00 Denver,87756.01762371874 kBTU
2018-08-04T03:45:00-06:00 Denver,43931.323524875 kBTU
2018-08-04T04:00:00-06:00 Denver,86796.3527894375 kBTU
2018-08-04T04:15:00-06:00 Denver,42971.65869059375 kBTU
2018-08-04T04:30:00-06:00 Denver,86902.98221546876 kBTU
2018-08-04T04:45:00-06:00 Denver,43398.17639471875 kBTU
2018-08-04T05:00:00-06:00 Denver,86583.093937375 kBTU
2018-08-04T05:15:00-06:00 Denver,43078.288116625 kBTU
2018-08-04T05:30:00-06:00 Denver,87756.01762371874 kBTU
2018-08-04T05:45:00-06:00 Denver,43291.5469686875 kBTU
2018-08-04T06:00:00-06:00 Denver,86476.46451134374 kBTU
2018-08-04T06:15:00-06:00 Denver,43078.288116625 kBTU
2018-08-04T06:30:00-06:00 Denver,86263.20565928126 kBTU
2018-08-04T06:45:00-06:00 Denver,43398.17639471875 kBTU
2018-08-04T07:00:00-06:00 Denver,87009.6116415 kBTU
2018-08-04T07:15:00-06:00 Denver,43078.288116625 kBTU
2018-08-04T07:30:00-06:00 Denver,86796.3527894375 kBTU
2018-08-04T07:45:00-06:00 Denver,43398.17639471875 kBTU
2018-08-04T08:00:00-06:00 Denver,86476.46451134374 kBTU
2018-08-04T08:15:00-06:00 Denver,43504.80582075 kBTU
2018-08-04T08:30:00-06:00 Denver,87969.27647578125 kBTU
2018-08-04T08:45:00-06:00 Denver,45637.394341375 kBTU
2018-08-04T09:00:00-06:00 Denver,96819.51883637499 kBTU
2018-08-04T09:15:00-06:00 Denver,44571.100081062505 kBTU
2018-08-04T09:30:00-06:00 Denver,100444.9193214375 kBTU
2018-08-04T09:45:00-06:00 Denver,49795.94195659375 kBTU
2018-08-04T10:00:00-06:00 Denver,97246.0365405 kBTU
2018-08-04T10:15:00-06:00 Denver,49049.535974375 kBTU
2018-08-04T10:30:00-06:00 Denver,95006.81859384375 kBTU
2018-08-04T10:45:00-06:00 Denver,46490.429749625 kBTU
2018-08-04T11:00:00-06:00 Denver,88075.9059018125 kBTU
2018-08-04T11:15:00-06:00 Denver,45850.6531934375 kBTU
2018-08-04T11:30:00-06:00 Denver,90635.0121265625 kBTU
2018-08-04T11:45:00-06:00 Denver,43291.5469686875 kBTU
2018-08-04T12:00:00-06:00 Denver,86476.46451134374 kBTU
2018-08-04T12:15:00-06:00 Denver,43611.43524678125 kBTU
2018-08-04T12:30:00-06:00 Denver,85410.17025103125 kBTU
2018-08-04T12:45:00-06:00 Denver,43291.5469686875 kBTU
2018-08-04T13:00:00-06:00 Denver,85196.91139896875 kBTU
2018-08-04T13:15:00-06:00 Denver,41798.73500425 kBTU
2018-08-04T13:30:00-06:00 Denver,85090.2819729375 kBTU
2018-08-04T13:45:00-06:00 Denver,44037.95295090625 kBTU
2018-08-04T14:00:00-06:00 Denver,84557.13484278125 kBTU
2018-08-04T14:15:00-06:00 Denver,42545.14098646875 kBTU
2018-08-04T14:30:00-06:00 Denver,85410.17025103125 kBTU
2018-08-04T14:45:00-06:00 Denver,42865.0292645625 kBTU
2018-08-04T15:00:00-06:00 Denver,85303.540825 kBTU
2018-08-04T15:15:00-06:00 Denver,43611.43524678125 kBTU
2018-08-04T15:30:00-06:00 Denver,85730.058529125 kBTU
2018-08-04T15:45:00-06:00 Denver,42651.7704125 kBTU
2018-08-04T16:00:00-06:00 Denver,85943.3173811875 kBTU
2018-08-04T16:15:00-06:00 Denver,42865.0292645625 kBTU
2018-08-04T16:30:00-06:00 Denver,86263.20565928126 kBTU
2018-08-04T16:45:00-06:00 Denver,42438.511560437495 kBTU
2018-08-04T17:00:00-06:00 Denver,85730.058529125 kBTU
2018-08-04T17:15:00-06:00 Denver,43504.80582075 kBTU
2018-08-04T17:30:00-06:00 Denver,86156.57623325 kBTU
2018-08-04T17:45:00-06:00 Denver,42118.623282343746 kBTU
2018-08-04T18:00:00-06:00 Denver,86369.8350853125 kBTU
2018-08-04T18:15:00-06:00 Denver,42865.0292645625 kBTU
2018-08-04T18:30:00-06:00 Denver,90101.86499640625 kBTU
2018-08-04T18:45:00-06:00 Denver,42971.65869059375 kBTU
2018-08-04T19:00:00-06:00 Denver,86263.20565928126 kBTU
2018-08-04T19:15:00-06:00 Denver,42331.88213440625 kBTU
2018-08-04T19:30:00-06:00 Denver,88289.164753875 kBTU
2018-08-04T19:45:00-06:00 Denver,42758.39983853125 kBTU
2018-08-04T20:00:00-06:00 Denver,86156.57623325 kBTU
2018-08-04T20:15:00-06:00 Denver,42118.623282343746 kBTU
2018-08-04T20:30:00-06:00 Denver,84877.02312087499 kBTU
2018-08-04T20:45:00-06:00 Denver,42011.9938563125 kBTU
2018-08-04T21:00:00-06:00 Denver,87116.24106753124 kBTU
2018-08-04T21:15:00-06:00 Denver,43291.5469686875 kBTU
2018-08-04T21:30:00-06:00 Denver,86689.72336340624 kBTU
2018-08-04T21:45:00-06:00 Denver,43184.91754265625 kBTU
2018-08-04T22:00:00-06:00 Denver,87756.01762371874 kBTU
2018-08-04T22:15:00-06:00 Denver,43398.17639471875 kBTU
2018-08-04T22:30:00-06:00 Denver,86049.94680721874 kBTU
2018-08-04T22:45:00-06:00 Denver,44037.95295090625 kBTU
2018-08-04T23:00:00-06:00 Denver,91061.5298306875 kBTU
2018-08-04T23:15:00-06:00 Denver,45104.247211218746 kBTU
2018-08-04T23:30:00-06:00 Denver,89355.45901418751 kBTU
2018-08-04T23:45:00-06:00 Denver,44571.100081062505 kBTU
2018-08-05T00:00:00-06:00 Denver,86156.57623325 kBTU
2018-08-05T00:15:00-06:00 Denver,43184.91754265625 kBTU
2018-08-05T00:30:00-06:00 Denver,86369.8350853125 kBTU
2018-08-05T00:45:00-06:00 Denver,42758.39983853125 kBTU
2018-08-05T01:00:00-06:00 Denver,87222.8704935625 kBTU
2018-08-05T01:15:00-06:00 Denver,43078.288116625 kBTU
2018-08-05T01:30:00-06:00 Denver,85196.91139896875 kBTU
2018-08-05T01:45:00-06:00 Denver,43184.91754265625 kBTU
2018-08-05T02:00:00-06:00 Denver,84343.87599071876 kBTU
2018-08-05T02:15:00-06:00 Denver,42011.9938563125 kBTU
2018-08-05T02:30:00-06:00 Denver,86156.57623325 kBTU
2018-08-05T02:45:00-06:00 Denver,42651.7704125 kBTU
2018-08-05T03:00:00-06:00 Denver,85623.42910309376 kBTU
2018-08-05T03:15:00-06:00 Denver,42651.7704125 kBTU
2018-08-05T03:30:00-06:00 Denver,84450.50541675 kBTU
2018-08-05T03:45:00-06:00 Denver,43184.91754265625 kBTU
2018-08-05T04:00:00-06:00 Denver,84450.50541675 kBTU
2018-08-05T04:15:00-06:00 Denver,41905.36443028125 kBTU
2018-08-05T04:30:00-06:00 Denver,83810.7288605625 kBTU
2018-08-05T04:45:00-06:00 Denver,42011.9938563125 kBTU
2018-08-05T05:00:00-06:00 Denver,83277.58173040625 kBTU
2018-08-05T05:15:00-06:00 Denver,41692.105578218754 kBTU
2018-08-05T05:30:00-06:00 Denver,83597.4700085 kBTU
2018-08-05T05:45:00-06:00 Denver,41692.105578218754 kBTU
2018-08-05T06:00:00-06:00 Denver,83384.21115643751 kBTU
2018-08-05T06:15:00-06:00 Denver,41692.105578218754 kBTU
2018-08-05T06:30:00-06:00 Denver,84343.87599071876 kBTU
2018-08-05T06:45:00-06:00 Denver,42438.511560437495 kBTU
2018-08-05T07:00:00-06:00 Denver,83917.35828659375 kBTU
