ts,v0
2018-08-01T19,41798.73500425 kBTU
2018-08-01T19,88502.42360593751 kBTU
2018-08-01T19,43931.323524875 kBTU
2018-08-01T20,87649.3881976875 kBTU
2018-08-01T20,44037.95295090625 kBTU
2018-08-01T20,88289.164753875 kBTU
2018-08-01T20,41692.105578218754 kBTU
2018-08-01T21,81784.76976596874 kBTU
2018-08-01T21,41478.84672615625 kBTU
2018-08-01T21,86263.20565928126 kBTU
2018-08-01T21,43718.0646728125 kBTU
2018-08-01T22,87969.27647578125 kBTU
2018-08-01T22,44784.358933125 kBTU
2018-08-01T22,89888.60614434375 kBTU
2018-08-01T22,43398.17639471875 kBTU
2018-08-01T23,89781.97671831251 kBTU
2018-08-01T23,42011.9938563125 kBTU
2018-08-01T23,82851.06402628125 kBTU
2018-08-01T23,40945.699596 kBTU
2018-08-02T00,81251.6226358125 kBTU
2018-08-02T00,41052.32902203125 kBTU
2018-08-02T00,81251.6226358125 kBTU
2018-08-02T00,40839.07016996875 kBTU
2018-08-02T01,80611.846079625 kBTU
2018-08-02T01,41372.217300125005 kBTU
2018-08-02T01,81038.36378375 kBTU
2018-08-02T01,40199.29361378125 kBTU
2018-08-02T02,81038.36378375 kBTU
2018-08-02T02,40305.9230398125 kBTU
2018-08-02T02,81571.51091390626 kBTU
2018-08-02T02,39879.4053356875 kBTU
2018-08-02T03,80505.21665359374 kBTU
2018-08-02T03,40199.29361378125 kBTU
2018-08-02T03,79865.44009740624 kBTU
2018-08-02T03,40305.9230398125 kBTU
2018-08-02T04,79652.18124534376 kBTU
2018-08-02T04,40305.9230398125 kBTU
2018-08-02T04,82104.6580440625 kBTU
2018-08-02T04,41265.587874093755 kBTU
2018-08-02T05,79119.0341151875 kBTU
2018-08-02T05,39452.8876315625 kBTU
2018-08-02T05,79545.5518193125 kBTU
2018-08-02T05,39346.25820553125 kBTU
2018-08-02T06,79972.0695234375 kBTU
2018-08-02T06,39666.146483625 kBTU
2018-08-02T06,79972.0695234375 kBTU
2018-08-02T06,41372.217300125005 kBTU
2018-08-02T07,91807.93581290625 kBTU
2018-08-02T07,49795.94195659375 kBTU
2018-08-02T07,97779.18367065625 kBTU
2018-08-02T07,51608.642199125 kBTU
2018-08-02T08,88609.05303196875 kBTU
2018-08-02T08,44997.6177851875 kBTU
2018-08-02T08,99805.14276525 kBTU
2018-08-02T08,48729.647696281245 kBTU
2018-08-02T09,108868.64397790625 kBTU
2018-08-02T09,56300.336944500006 kBTU
2018-08-02T09,107908.97914362501 kBTU
2018-08-02T09,53634.601293718755 kBTU
2018-08-02T10,109081.90282996875 kBTU
2018-08-02T10,54167.748423875004 kBTU
2018-08-02T10,111214.49135059374 kBTU
2018-08-02T10,60458.884559718754 kBTU
2018-08-02T11,124756.4284565625 kBTU
2018-08-02T11,62591.473080343756 kBTU
2018-08-02T11,118998.439450875 kBTU
2018-08-02T11,56726.854648625 kBTU
2018-08-02T12,104283.5786585625 kBTU
2018-08-02T12,50009.20080865626 kBTU
2018-08-02T12,98099.07194875 kBTU
2018-08-02T12,43718.0646728125 kBTU
2018-08-02T13,87862.64704975 kBTU
2018-08-02T13,49156.16540040625 kBTU
2018-08-02T13,100658.17817350001 kBTU
2018-08-02T13,49476.0536785 kBTU
2018-08-02T14,98738.8485049375 kBTU
2018-08-02T14,48836.2771223125 kBTU
2018-08-02T14,99591.8839131875 kBTU
2018-08-02T14,49795.94195659375 kBTU
2018-08-02T15,99165.3662090625 kBTU
2018-08-02T15,50222.45966071875 kBTU
2018-08-02T15,98738.8485049375 kBTU
2018-08-02T15,49795.94195659375 kBTU
2018-08-02T16,98845.47793096876 kBTU
2018-08-02T16,50222.45966071875 kBTU
2018-08-02T16,101191.32530365625 kBTU
2018-08-02T16,51182.124495000004 kBTU
2018-08-02T17,92447.71236909374 kBTU
2018-08-02T17,43398.17639471875 kBTU
2018-08-02T17,87756.01762371874 kBTU
2018-08-02T17,43718.0646728125 kBTU
2018-08-02T18,87009.6116415 kBTU
2018-08-02T18,45850.6531934375 kBTU
2018-08-02T18,87969.27647578125 kBTU
2018-08-02T18,43611.43524678125 kBTU
2018-08-02T19,86902.98221546876 kBTU
2018-08-02T19,42865.0292645625 kBTU
2018-08-02T19,86902.98221546876 kBTU
2018-08-02T19,46063.9120455 kBTU
2018-08-02T20,90741.64155259375 kBTU
2018-08-02T20,44890.988359156254 kBTU
2018-08-02T20,90421.7532745 kBTU
2018-08-02T20,45424.135489312495 kBTU
2018-08-02T21,90635.0121265625 kBTU
2018-08-02T21,45850.6531934375 kBTU
2018-08-02T21,91274.78868275 kBTU
2018-08-02T21,44251.211802968755 kBTU
2018-08-02T22,84557.13484278125 kBTU
2018-08-02T22,39559.51705759375 kBTU
2018-08-02T22,78372.62813296876 kBTU
2018-08-02T22,40199.29361378125 kBTU
2018-08-02T23,80611.846079625 kBTU
2018-08-02T23,40199.29361378125 kBTU
2018-08-02T23,80505.21665359374 kBTU
2018-08-02T23,39879.4053356875 kBTU
2018-08-03T00,79012.40468915626 kBTU
2018-08-03T00,38813.111075374996 kBTU
2018-08-03T00,77519.59272471875 kBTU
2018-08-03T00,39239.6287795 kBTU
2018-08-03T01,76559.92789043751 kBTU
2018-08-03T01,38066.70509315625 kBTU
2018-08-03T01,76666.55731646875 kBTU
2018-08-03T01,38706.481649343754 kBTU
2018-08-03T02,76559.92789043751 kBTU
2018-08-03T02,38066.70509315625 kBTU
2018-08-03T02,76879.81616853125 kBTU
2018-08-03T02,38173.3345191875 kBTU
2018-08-03T03,75600.26305615625 kBTU
2018-08-03T03,37533.557963 kBTU
2018-08-03T03,75067.115926 kBTU
2018-08-03T03,37640.18738903125 kBTU
2018-08-03T04,75173.74535203124 kBTU
2018-08-03T04,37746.8168150625 kBTU
2018-08-03T04,75706.8924821875 kBTU
2018-08-03T04,37640.18738903125 kBTU
2018-08-03T05,74960.48649996876 kBTU
2018-08-03T05,37853.44624109375 kBTU
2018-08-03T05,77199.70444662501 kBTU
2018-08-03T05,37960.075667125006 kBTU
2018-08-03T06,75920.15133425001 kBTU
2018-08-03T06,38279.963945218755 kBTU
2018-08-03T06,78692.5164110625 kBTU
2018-08-03T06,39879.4053356875 kBTU
2018-08-03T07,76879.81616853125 kBTU
2018-08-03T07,38706.481649343754 kBTU
2018-08-03T07,77199.70444662501 kBTU
2018-08-03T07,41905.36443028125 kBTU
2018-08-03T08,94900.1891678125 kBTU
2018-08-03T08,46916.94745375 kBTU
2018-08-03T08,99591.8839131875 kBTU
2018-08-03T08,43184.91754265625 kBTU
2018-08-03T09,93407.377203375 kBTU
2018-08-03T09,51182.124495000004 kBTU
2018-08-03T09,103857.0609544375 kBTU
2018-08-03T09,54807.5249800625 kBTU
2018-08-03T10,103430.54325031249 kBTU
2018-08-03T10,50542.3479388125 kBTU
2018-08-03T10,105243.24349284374 kBTU
2018-08-03T10,55340.672110218744 kBTU
2018-08-03T11,108335.49684775001 kBTU
2018-08-03T11,54061.11899784375 kBTU
2018-08-03T11,107908.97914362501 kBTU
2018-08-03T11,54061.11899784375 kBTU
2018-08-03T12,105989.64947506251 kBTU
2018-08-03T12,48729.647696281245 kBTU
2018-08-03T12,95539.965724 kBTU
2018-08-03T12,50755.606790875 kBTU
2018-08-03T13,99698.51333921876 kBTU
2018-08-03T13,48942.90654834375 kBTU
2018-08-03T13,97032.7776884375 kBTU
2018-08-03T13,49476.0536785 kBTU
2018-08-03T14,96286.37170621875 kBTU
2018-08-03T14,48409.759418187496 kBTU
2018-08-03T14,95113.44801987501 kBTU
2018-08-03T14,47769.982862 kBTU
2018-08-03T15,96073.11285415625 kBTU
2018-08-03T15,47983.241714062504 kBTU
2018-08-03T15,94260.412611625 kBTU
2018-08-03T15,47130.2063058125 kBTU
2018-08-03T16,93833.8949075 kBTU
2018-08-03T16,45317.50606328125 kBTU
2018-08-03T16,91807.93581290625 kBTU
2018-08-03T16,45957.28261946875 kBTU
2018-08-03T17,92980.85949925 kBTU
2018-08-03T17,46810.31802771875 kBTU
2018-08-03T17,89675.34729228125 kBTU
2018-08-03T17,46063.9120455 kBTU
2018-08-03T18,89035.57073609375 kBTU
2018-08-03T18,44890.988359156254 kBTU
2018-08-03T18,88502.42360593751 kBTU
2018-08-03T18,44677.729507093754 kBTU
2018-08-03T19,90101.86499640625 kBTU
2018-08-03T19,44251.211802968755 kBTU
2018-08-03T19,91807.93581290625 kBTU
2018-08-03T19,48089.87114009375 kBTU
2018-08-03T20,96393.00113225 kBTU
2018-08-03T20,46170.54147153125 kBTU
2018-08-03T20,89355.45901418751 kBTU
2018-08-03T20,43504.80582075 kBTU
2018-08-03T21,89568.71786625 kBTU
2018-08-03T21,44997.6177851875 kBTU
2018-08-03T21,91807.93581290625 kBTU
2018-08-03T21,44890.988359156254 kBTU
2018-08-03T22,90315.12384846876 kBTU
2018-08-03T22,44784.358933125 kBTU
2018-08-03T22,89355.45901418751 kBTU
2018-08-03T22,44144.5823769375 kBTU
2018-08-03T23,89781.97671831251 kBTU
2018-08-03T23,44357.841229000005 kBTU
2018-08-03T23,88928.9413100625 kBTU
2018-08-03T23,44251.211802968755 kBTU
2018-08-04T00,88715.68245800001 kBTU
2018-08-04T00,45104.247211218746 kBTU
2018-08-04T00,88182.53532784375 kBTU
2018-08-04T00,44251.211802968755 kBTU
2018-08-04T01,88075.9059018125 kBTU
2018-08-04T01,43398.17639471875 kBTU
2018-08-04T01,88502.42360593751 kBTU
2018-08-04T01,44997.6177851875 kBTU
2018-08-04T02,86902.98221546876 kBTU
2018-08-04T02,43184.91754265625 kBTU
2018-08-04T02,86689.72336340624 kBTU
2018-08-04T02,43504.80582075 kBTU
2018-08-04T03,87649.3881976875 kBTU
2018-08-04T03,43291.5469686875 kBTU
2018-08-04T03,87756.01762371874 kBTU
2018-08-04T03,43931.323524875 kBTU
2018-08-04T04,86796.3527894375 kBTU
2018-08-04T04,42971.65869059375 kBTU
2018-08-04T04,86902.98221546876 kBTU
2018-08-04T04,43398.17639471875 kBTU
2018-08-04T05,86583.093937375 kBTU
2018-08-04T05,43078.288116625 kBTU
2018-08-04T05,87756.01762371874 kBTU
2018-08-04T05,43291.5469686875 kBTU
2018-08-04T06,86476.46451134374 kBTU
2018-08-04T06,43078.288116625 kBTU
2018-08-04T06,86263.20565928126 kBTU
2018-08-04T06,43398.17639471875 kBTU
2018-08-04T07,87009.6116415 kBTU
2018-08-04T07,43078.288116625 kBTU
2018-08-04T07,86796.3527894375 kBTU
2018-08-04T07,43398.17639471875 kBTU
2018-08-04T08,86476.46451134374 kBTU
2018-08-04T08,43504.80582075 kBTU
2018-08-04T08,87969.27647578125 kBTU
2018-08-04T08,45637.394341375 kBTU
2018-08-04T09,96819.51883637499 kBTU
2018-08-04T09,44571.100081062505 kBTU
2018-08-04T09,100444.9193214375 kBTU
2018-08-04T09,49795.94195659375 kBTU
2018-08-04T10,97246.0365405 kBTU
2018-08-04T10,49049.535974375 kBTU
2018-08-04T10,95006.81859384375 kBTU
2018-08-04T10,46490.429749625 kBTU
2018-08-04T11,88075.9059018125 kBTU
2018-08-04T11,45850.6531934375 kBTU
2018-08-04T11,90635.0121265625 kBTU
2018-08-04T11,43291.5469686875 kBTU
2018-08-04T12,86476.46451134374 kBTU
2018-08-04T12,43611.43524678125 kBTU
2018-08-04T12,85410.17025103125 kBTU
2018-08-04T12,43291.5469686875 kBTU
2018-08-04T13,85196.91139896875 kBTU
2018-08-04T13,41798.73500425 kBTU
2018-08-04T13,85090.2819729375 kBTU
2018-08-04T13,44037.95295090625 kBTU
2018-08-04T14,84557.13484278125 kBTU
2018-08-04T14,42545.14098646875 kBTU
2018-08-04T14,85410.17025103125 kBTU
2018-08-04T14,42865.0292645625 kBTU
2018-08-04T15,85303.540825 kBTU
2018-08-04T15,43611.43524678125 kBTU
2018-08-04T15,85730.058529125 kBTU
2018-08-04T15,42651.7704125 kBTU
2018-08-04T16,85943.3173811875 kBTU
2018-08-04T16,42865.0292645625 kBTU
2018-08-04T16,86263.20565928126 kBTU
2018-08-04T16,42438.511560437495 kBTU
2018-08-04T17,85730.058529125 kBTU
2018-08-04T17,43504.80582075 kBTU
2018-08-04T17,86156.57623325 kBTU
2018-08-04T17,42118.623282343746 kBTU
2018-08-04T18,86369.8350853125 kBTU
2018-08-04T18,42865.0292645625 kBTU
2018-08-04T18,90101.86499640625 kBTU
2018-08-04T18,42971.65869059375 kBTU
2018-08-04T19,86263.20565928126 kBTU
2018-08-04T19,42331.88213440625 kBTU
2018-08-04T19,88289.164753875 kBTU
2018-08-04T19,42758.39983853125 kBTU
2018-08-04T20,86156.57623325 kBTU
2018-08-04T20,42118.623282343746 kBTU
2018-08-04T20,84877.02312087499 kBTU
2018-08-04T20,42011.9938563125 kBTU
2018-08-04T21,87116.24106753124 kBTU
2018-08-04T21,43291.5469686875 kBTU
2018-08-04T21,86689.72336340624 kBTU
2018-08-04T21,43184.91754265625 kBTU
2018-08-04T22,87756.01762371874 kBTU
2018-08-04T22,43398.17639471875 kBTU
2018-08-04T22,86049.94680721874 kBTU
2018-08-04T22,44037.95295090625 kBTU
2018-08-04T23,91061.5298306875 kBTU
2018-08-04T23,45104.247211218746 kBTU
2018-08-04T23,89355.45901418751 kBTU
2018-08-04T23,44571.100081062505 kBTU
2018-08-05T00,86156.57623325 kBTU
2018-08-05T00,43184.91754265625 kBTU
2018-08-05T00,86369.8350853125 kBTU
2018-08-05T00,42758.39983853125 kBTU
2018-08-05T01,87222.8704935625 kBTU
2018-08-05T01,43078.288116625 kBTU
2018-08-05T01,85196.91139896875 kBTU
2018-08-05T01,43184.91754265625 kBTU
2018-08-05T02,84343.87599071876 kBTU
2018-08-05T02,42011.9938563125 kBTU
2018-08-05T02,86156.57623325 kBTU
2018-08-05T02,42651.7704125 kBTU
2018-08-05T03,85623.42910309376 kBTU
2018-08-05T03,42651.7704125 kBTU
2018-08-05T03,84450.50541675 kBTU
2018-08-05T03,43184.91754265625 kBTU
2018-08-05T04,84450.50541675 kBTU
2018-08-05T04,41905.36443028125 kBTU
2018-08-05T04,83810.7288605625 kBTU
2018-08-05T04,42011.9938563125 kBTU
2018-08-05T05,83277.58173040625 kBTU
2018-08-05T05,41692.105578218754 kBTU
2018-08-05T05,83597.4700085 kBTU
2018-08-05T05,41692.105578218754 kBTU
2018-08-05T06,83384.21115643751 kBTU
2018-08-05T06,41692.105578218754 kBTU
2018-08-05T06,84343.87599071876 kBTU
2018-08-05T06,42438.511560437495 kBTU
2018-08-05T07,83917.35828659375 kBTU
2018-08-05T07,42438.511560437495 kBTU
2018-08-05T07,85196.91139896875 kBTU
2018-08-05T07,42225.252708375 kBTU
2018-08-05T08,84983.65254690626 kBTU
2018-08-05T08,41798.73500425 kBTU
2018-08-05T08,84663.7642688125 kBTU
2018-08-05T08,41905.36443028125 kBTU
2018-08-05T09,83704.09943453126 kBTU
2018-08-05T09,42118.623282343746 kBTU
2018-08-05T09,85090.2819729375 kBTU
2018-08-05T09,42438.511560437495 kBTU
2018-08-05T10,84557.13484278125 kBTU
2018-08-05T10,43824.69409884375 kBTU
2018-08-05T10,86583.093937375 kBTU
2018-08-05T10,42971.65869059375 kBTU
2018-08-05T11,86156.57623325 kBTU
2018-08-05T11,42758.39983853125 kBTU
2018-08-05T11,84663.7642688125 kBTU
2018-08-05T11,42331.88213440625 kBTU
2018-08-05T12,84450.50541675 kBTU
2018-08-05T12,43078.288116625 kBTU
2018-08-05T12,84450.50541675 kBTU
2018-08-05T12,42758.39983853125 kBTU
2018-08-05T13,85410.17025103125 kBTU
2018-08-05T13,41905.36443028125 kBTU
2018-08-05T13,92447.71236909374 kBTU
2018-08-05T13,45850.6531934375 kBTU
2018-08-05T14,93727.26548146876 kBTU
2018-08-05T14,45850.6531934375 kBTU
2018-08-05T14,93407.377203375 kBTU
2018-08-05T14,45744.023767406245 kBTU
2018-08-05T15,92127.824091 kBTU
2018-08-05T15,44890.988359156254 kBTU
2018-08-05T15,87542.75877165626 kBTU
2018-08-05T15,44571.100081062505 kBTU
2018-08-05T16,90208.49442243749 kBTU
2018-08-05T16,45424.135489312495 kBTU
2018-08-05T16,89142.20016212501 kBTU
2018-08-05T16,46063.9120455 kBTU
2018-08-05T17,89888.60614434375 kBTU
2018-08-05T17,45104.247211218746 kBTU
2018-08-05T17,88715.68245800001 kBTU
2018-08-05T17,42758.39983853125 kBTU
2018-08-05T18,84983.65254690626 kBTU
2018-08-05T18,132113.85885271875 kBTU
2018-08-05T18,43504.80582075 kBTU
2018-08-05T19,85090.2819729375 kBTU
2018-08-05T19,42438.511560437495 kBTU
2018-08-05T19,86476.46451134374 kBTU
2018-08-05T19,46703.6886016875 kBTU
2018-08-05T20,92980.85949925 kBTU
2018-08-05T20,46383.80032359375 kBTU
2018-08-05T20,91274.78868275 kBTU
2018-08-05T20,45104.247211218746 kBTU
2018-08-05T21,92874.23007321876 kBTU
2018-08-05T21,46490.429749625 kBTU
2018-08-05T21,92234.45351703126 kBTU
2018-08-05T21,46383.80032359375 kBTU
2018-08-05T22,89035.57073609375 kBTU
2018-08-05T22,42758.39983853125 kBTU
2018-08-05T22,86369.8350853125 kBTU
2018-08-05T22,42011.9938563125 kBTU
2018-08-05T23,83277.58173040625 kBTU
2018-08-05T23,41372.217300125005 kBTU
2018-08-05T23,83810.7288605625 kBTU
2018-08-05T23,41905.36443028125 kBTU
2018-08-06T00,86796.3527894375 kBTU
2018-08-06T00,41692.105578218754 kBTU
2018-08-06T00,83064.32287834375 kBTU
2018-08-06T00,42118.623282343746 kBTU
2018-08-06T01,83277.58173040625 kBTU
2018-08-06T01,41265.587874093755 kBTU
2018-08-06T01,83704.09943453126 kBTU
2018-08-06T01,41478.84672615625 kBTU
2018-08-06T02,81891.399192 kBTU
2018-08-06T02,41052.32902203125 kBTU
2018-08-06T02,84770.39369484375 kBTU
2018-08-06T02,41478.84672615625 kBTU
2018-08-06T03,81998.02861803125 kBTU
2018-08-06T03,41692.105578218754 kBTU
2018-08-06T03,82637.80517421875 kBTU
2018-08-06T03,40945.699596 kBTU
2018-08-06T04,82531.17574818751 kBTU
2018-08-06T04,41372.217300125005 kBTU
2018-08-06T04,82744.43460025001 kBTU
2018-08-06T04,41478.84672615625 kBTU
2018-08-06T05,82531.17574818751 kBTU
2018-08-06T05,41798.73500425 kBTU
2018-08-06T05,84343.87599071876 kBTU
2018-08-06T05,41372.217300125005 kBTU
2018-08-06T06,82531.17574818751 kBTU
2018-08-06T06,41372.217300125005 kBTU
2018-08-06T06,82637.80517421875 kBTU
2018-08-06T06,41265.587874093755 kBTU
2018-08-06T07,84450.50541675 kBTU
2018-08-06T07,43931.323524875 kBTU
2018-08-06T07,90208.49442243749 kBTU
2018-08-06T07,44037.95295090625 kBTU
2018-08-06T08,86583.093937375 kBTU
2018-08-06T08,43184.91754265625 kBTU
2018-08-06T08,88075.9059018125 kBTU
2018-08-06T08,43078.288116625 kBTU
2018-08-06T09,86796.3527894375 kBTU
2018-08-06T09,46170.54147153125 kBTU
2018-08-06T09,96286.37170621875 kBTU
2018-08-06T09,47663.353435968755 kBTU
2018-08-06T10,99165.3662090625 kBTU
2018-08-06T10,46063.9120455 kBTU
2018-08-06T10,95006.81859384375 kBTU
2018-08-06T10,46810.31802771875 kBTU
2018-08-06T11,92127.824091 kBTU
2018-08-06T11,46277.1708975625 kBTU
2018-08-06T11,91274.78868275 kBTU
2018-08-06T11,44997.6177851875 kBTU
2018-08-06T12,92234.45351703126 kBTU
2018-08-06T12,46597.05917565625 kBTU
2018-08-06T12,106736.05545728125 kBTU
2018-08-06T12,48623.01827025 kBTU
2018-08-06T13,93514.00662940626 kBTU
2018-08-06T13,46916.94745375 kBTU
2018-08-06T13,97032.7776884375 kBTU
2018-08-06T13,49262.7948264375 kBTU
2018-08-06T14,98952.107357 kBTU
2018-08-06T14,49582.68310453125 kBTU
2018-08-06T14,95113.44801987501 kBTU
2018-08-06T14,49689.3125305625 kBTU
2018-08-06T15,99485.25448715626 kBTU
2018-08-06T15,46810.31802771875 kBTU
2018-08-06T15,94686.93031575001 kBTU
2018-08-06T15,46383.80032359375 kBTU
2018-08-06T16,95433.33629796875 kBTU
2018-08-06T16,45424.135489312495 kBTU
2018-08-06T16,90528.38270053125 kBTU
2018-08-06T16,45530.76491534375 kBTU
2018-08-06T17,91274.78868275 kBTU
2018-08-06T17,45424.135489312495 kBTU
2018-08-06T17,91061.5298306875 kBTU
2018-08-06T17,45530.76491534375 kBTU
2018-08-06T18,90954.90040465626 kBTU
2018-08-06T18,44890.988359156254 kBTU
2018-08-06T18,92127.824091 kBTU
2018-08-06T18,46063.9120455 kBTU
2018-08-06T19,89888.60614434375 kBTU
2018-08-06T19,44677.729507093754 kBTU
2018-08-06T19,89888.60614434375 kBTU
2018-08-06T19,44890.988359156254 kBTU
2018-08-06T20,89142.20016212501 kBTU
2018-08-06T20,43824.69409884375 kBTU
2018-08-06T20,83917.35828659375 kBTU
2018-08-06T20,40412.55246584375 kBTU
2018-08-06T21,80718.47550565626 kBTU
2018-08-06T21,40732.4407439375 kBTU
2018-08-06T21,81144.99320978124 kBTU
2018-08-06T21,41158.9584480625 kBTU
2018-08-06T22,80398.5872275625 kBTU
2018-08-06T22,40519.181891875 kBTU
2018-08-06T22,81358.25206184376 kBTU
2018-08-06T22,41052.32902203125 kBTU
2018-08-06T23,81358.25206184376 kBTU
2018-08-06T23,40092.66418775 kBTU
2018-08-06T23,82104.6580440625 kBTU
2018-08-06T23,43291.5469686875 kBTU
2018-08-07T00,81571.51091390626 kBTU
2018-08-07T00,40412.55246584375 kBTU
2018-08-07T00,80931.73435771876 kBTU
2018-08-07T00,40305.9230398125 kBTU
2018-08-07T01,81784.76976596874 kBTU
2018-08-07T01,40412.55246584375 kBTU
2018-08-07T01,81998.02861803125 kBTU
2018-08-07T01,41052.32902203125 kBTU
2018-08-07T02,80825.1049316875 kBTU
2018-08-07T02,40732.4407439375 kBTU
2018-08-07T02,80611.846079625 kBTU
2018-08-07T02,40625.81131790625 kBTU
2018-08-07T03,81784.76976596874 kBTU
2018-08-07T03,40625.81131790625 kBTU
2018-08-07T03,80611.846079625 kBTU
2018-08-07T03,41158.9584480625 kBTU
2018-08-07T04,80398.5872275625 kBTU
2018-08-07T04,40732.4407439375 kBTU
2018-08-07T04,82104.6580440625 kBTU
2018-08-07T04,40199.29361378125 kBTU
2018-08-07T05,80505.21665359374 kBTU
2018-08-07T05,40839.07016996875 kBTU
2018-08-07T05,81678.1403399375 kBTU
2018-08-07T05,40732.4407439375 kBTU
2018-08-07T06,80078.69894946874 kBTU
2018-08-07T06,40199.29361378125 kBTU
2018-08-07T06,81251.6226358125 kBTU
2018-08-07T06,41372.217300125005 kBTU
2018-08-07T07,84983.65254690626 kBTU
2018-08-07T07,43291.5469686875 kBTU
2018-08-07T07,85410.17025103125 kBTU
2018-08-07T07,42225.252708375 kBTU
2018-08-07T08,85516.7996770625 kBTU
2018-08-07T08,42225.252708375 kBTU
2018-08-07T08,86476.46451134374 kBTU
2018-08-07T08,43184.91754265625 kBTU
2018-08-07T09,86902.98221546876 kBTU
2018-08-07T09,44890.988359156254 kBTU
2018-08-07T09,90848.27097862499 kBTU
2018-08-07T09,47236.83573184375 kBTU
2018-08-07T10,95966.48342812501 kBTU
2018-08-07T10,48303.12999215625 kBTU
2018-08-07T10,96179.7422801875 kBTU
2018-08-07T10,48409.759418187496 kBTU
2018-08-07T11,100444.9193214375 kBTU
2018-08-07T11,50968.865642937504 kBTU
2018-08-07T11,100338.28989540625 kBTU
2018-08-07T11,47983.241714062504 kBTU
2018-08-07T12,91488.04753481249 kBTU
2018-08-07T12,44784.358933125 kBTU
2018-08-07T12,87969.27647578125 kBTU
2018-08-07T12,43078.288116625 kBTU
2018-08-07T13,87222.8704935625 kBTU
2018-08-07T13,43824.69409884375 kBTU
2018-08-07T13,87969.27647578125 kBTU
2018-08-07T13,45104.247211218746 kBTU
2018-08-07T14,89142.20016212501 kBTU
2018-08-07T14,44677.729507093754 kBTU
2018-08-07T14,94900.1891678125 kBTU
2018-08-07T14,46703.6886016875 kBTU
2018-08-07T15,92021.19466496875 kBTU
2018-08-07T15,46490.429749625 kBTU
2018-08-07T15,91381.41810878125 kBTU
2018-08-07T15,40519.181891875 kBTU
2018-08-07T16,84343.87599071876 kBTU
2018-08-07T16,42651.7704125 kBTU
