ts,v0
2018-08-02T07,26230.8388036875 kBTU
2018-08-02T07,12155.7545675625 kBTU
2018-08-02T08,22605.438318625 kBTU
2018-08-02T08,14714.8607923125 kBTU
2018-08-02T08,22392.1794665625 kBTU
2018-08-02T08,12795.531123750001 kBTU
2018-08-02T09,26017.579951624997 kBTU
2018-08-02T09,11302.7191593125 kBTU
2018-08-02T09,28363.4273243125 kBTU
2018-08-02T09,10023.1660469375 kBTU
2018-08-02T10,27936.9096201875 kBTU
2018-08-02T10,12155.7545675625 kBTU
2018-08-02T10,26230.8388036875 kBTU
2018-08-02T10,12582.272271687501 kBTU
2018-08-02T11,22605.438318625 kBTU
2018-08-02T11,14714.8607923125 kBTU
2018-08-02T11,22818.6971706875 kBTU
2018-08-02T11,13008.789975812499 kBTU
2018-08-02T12,26230.8388036875 kBTU
2018-08-02T12,11942.4957155 kBTU
2018-08-02T12,25804.3210995625 kBTU
2018-08-02T12,13222.048827875 kBTU
2018-08-02T13,26230.8388036875 kBTU
2018-08-02T13,15141.3784964375 kBTU
2018-08-02T13,27297.133064 kBTU
2018-08-02T13,18980.037833562503 kBTU
2018-08-02T14,32202.086661437497 kBTU
2018-08-02T14,14501.601940249999 kBTU
2018-08-02T14,26657.356507812503 kBTU
2018-08-02T14,14714.8607923125 kBTU
2018-08-02T15,27083.874211937502 kBTU
2018-08-02T15,17273.9670170625 kBTU
2018-08-02T15,27510.391916062497 kBTU
2018-08-02T15,17060.708165 kBTU
2018-08-02T16,27723.650768125 kBTU
2018-08-02T16,16847.4493129375 kBTU
2018-08-02T16,26230.8388036875 kBTU
2018-08-02T16,21112.6263541875 kBTU
2018-08-02T17,27936.9096201875 kBTU
2018-08-02T17,14928.119644375 kBTU
2018-08-02T17,26230.8388036875 kBTU
2018-08-02T17,13861.8253840625 kBTU
2018-08-02T18,25591.062247500002 kBTU
2018-08-02T18,14714.8607923125 kBTU
2018-08-02T18,23884.991431 kBTU
2018-08-02T18,6824.283266 kBTU
2018-08-02T19,22178.920614500003 kBTU
2018-08-02T19,8317.0952304375 kBTU
2018-08-02T19,22818.6971706875 kBTU
2018-08-02T19,10449.6837510625 kBTU
2018-08-02T20,22818.6971706875 kBTU
2018-08-02T20,7250.800970124999 kBTU
2018-08-02T20,26870.615359875 kBTU
2018-08-02T20,7464.0598221875 kBTU
2018-08-02T21,23245.2148748125 kBTU
2018-08-02T21,10023.1660469375 kBTU
2018-08-02T21,20259.5909459375 kBTU
2018-08-02T21,11515.978011375 kBTU
2018-08-02T22,19833.0732418125 kBTU
2018-08-02T22,10449.6837510625 kBTU
2018-08-02T22,17913.743573249998 kBTU
2018-08-02T22,10023.1660469375 kBTU
2018-08-02T23,18766.7789815 kBTU
2018-08-02T23,7890.5775263125 kBTU
2018-08-02T23,17700.4847211875 kBTU
2018-08-02T23,7250.800970124999 kBTU
2018-08-03T00,17273.9670170625 kBTU
2018-08-03T00,9596.6483428125 kBTU
2018-08-03T00,16847.4493129375 kBTU
2018-08-03T00,11515.978011375 kBTU
2018-08-03T01,17700.4847211875 kBTU
2018-08-03T01,7890.5775263125 kBTU
2018-08-03T01,18980.037833562503 kBTU
2018-08-03T01,6824.283266 kBTU
2018-08-03T02,14501.601940249999 kBTU
2018-08-03T02,11515.978011375 kBTU
2018-08-03T02,13435.3076799375 kBTU
2018-08-03T02,7464.0598221875 kBTU
2018-08-03T03,18553.5201294375 kBTU
2018-08-03T03,7464.0598221875 kBTU
2018-08-03T03,17913.743573249998 kBTU
2018-08-03T03,6397.7655618750005 kBTU
2018-08-03T04,14501.601940249999 kBTU
2018-08-03T04,12795.531123750001 kBTU
2018-08-03T04,15781.155052625 kBTU
2018-08-03T04,7037.542118062501 kBTU
2018-08-03T05,19619.81438975 kBTU
2018-08-03T05,5757.9890056875 kBTU
2018-08-03T05,14928.119644375 kBTU
2018-08-03T05,10876.2014551875 kBTU
2018-08-03T06,20259.5909459375 kBTU
2018-08-03T06,8530.3540825 kBTU
2018-08-03T06,20686.108650062502 kBTU
2018-08-03T06,9383.38949075 kBTU
2018-08-03T07,14714.8607923125 kBTU
2018-08-03T07,13008.789975812499 kBTU
2018-08-03T07,19406.555537687498 kBTU
2018-08-03T07,10449.6837510625 kBTU
2018-08-03T08,23458.473726875 kBTU
2018-08-03T08,7464.0598221875 kBTU
2018-08-03T08,18340.261277375 kBTU
2018-08-03T08,9809.907194875 kBTU
2018-08-03T09,23671.732578937503 kBTU
2018-08-03T09,11089.460307250001 kBTU
2018-08-03T09,25804.3210995625 kBTU
2018-08-03T09,9170.1306386875 kBTU
2018-08-03T10,24524.7679871875 kBTU
2018-08-03T10,10236.424899 kBTU
2018-08-03T10,24098.2502830625 kBTU
2018-08-03T10,15781.155052625 kBTU
2018-08-03T11,26230.8388036875 kBTU
2018-08-03T11,14928.119644375 kBTU
2018-08-03T11,23884.991431 kBTU
2018-08-03T11,16420.931608812498 kBTU
2018-08-03T12,24738.02683925 kBTU
2018-08-03T12,15141.3784964375 kBTU
2018-08-03T12,26230.8388036875 kBTU
2018-08-03T12,15354.6373485 kBTU
2018-08-03T13,29642.980436687503 kBTU
2018-08-03T13,18766.7789815 kBTU
2018-08-03T13,26657.356507812503 kBTU
2018-08-03T13,17700.4847211875 kBTU
2018-08-03T14,30069.4981408125 kBTU
2018-08-03T14,16634.190460875 kBTU
2018-08-03T14,30922.5335490625 kBTU
2018-08-03T14,20686.108650062502 kBTU
2018-08-03T15,32628.604365562504 kBTU
2018-08-03T15,18980.037833562503 kBTU
2018-08-03T15,29642.980436687503 kBTU
2018-08-03T15,16847.4493129375 kBTU
2018-08-03T16,29856.23928875 kBTU
2018-08-03T16,13222.048827875 kBTU
2018-08-03T16,30282.756992875 kBTU
2018-08-03T16,13222.048827875 kBTU
2018-08-03T17,30069.4981408125 kBTU
2018-08-03T17,12582.272271687501 kBTU
2018-08-03T17,29856.23928875 kBTU
2018-08-03T17,14288.343088187501 kBTU
2018-08-03T18,25804.3210995625 kBTU
2018-08-03T18,19193.296685625 kBTU
2018-08-03T18,25164.544543375003 kBTU
2018-08-03T18,11302.7191593125 kBTU
2018-08-03T19,21325.88520625 kBTU
2018-08-03T19,13008.789975812499 kBTU
2018-08-03T19,22178.920614500003 kBTU
2018-08-03T19,12369.013419625 kBTU
2018-08-03T20,24524.7679871875 kBTU
2018-08-03T20,7464.0598221875 kBTU
2018-08-03T20,24311.509135125 kBTU
2018-08-03T20,7037.542118062501 kBTU
2018-08-03T21,23245.2148748125 kBTU
2018-08-03T21,9383.38949075 kBTU
2018-08-03T21,21752.402910375 kBTU
2018-08-03T21,8317.0952304375 kBTU
2018-08-03T22,20046.332093875 kBTU
2018-08-03T22,9809.907194875 kBTU
2018-08-03T22,21539.1440583125 kBTU
2018-08-03T22,11089.460307250001 kBTU
2018-08-03T23,14714.8607923125 kBTU
2018-08-03T23,13222.048827875 kBTU
2018-08-03T23,14501.601940249999 kBTU
2018-08-03T23,9809.907194875 kBTU
2018-08-04T00,17060.708165 kBTU
2018-08-04T00,7037.542118062501 kBTU
2018-08-04T00,18980.037833562503 kBTU
2018-08-04T00,7464.0598221875 kBTU
2018-08-04T01,17273.9670170625 kBTU
2018-08-04T01,9596.6483428125 kBTU
2018-08-04T01,12582.272271687501 kBTU
2018-08-04T01,11089.460307250001 kBTU
2018-08-04T02,15567.896200562502 kBTU
2018-08-04T02,7464.0598221875 kBTU
2018-08-04T02,17700.4847211875 kBTU
2018-08-04T02,6824.283266 kBTU
2018-08-04T03,16207.67275675 kBTU
2018-08-04T03,7250.800970124999 kBTU
2018-08-04T03,13648.566532 kBTU
2018-08-04T03,8956.871786624999 kBTU
2018-08-04T04,14075.084236125002 kBTU
2018-08-04T04,6184.5067098125 kBTU
2018-08-04T04,15354.6373485 kBTU
2018-08-04T04,6611.0244139375 kBTU
2018-08-04T05,13222.048827875 kBTU
2018-08-04T05,8743.612934562501 kBTU
2018-08-04T05,16207.67275675 kBTU
2018-08-04T05,8317.0952304375 kBTU
2018-08-04T06,14928.119644375 kBTU
2018-08-04T06,8317.0952304375 kBTU
2018-08-04T06,15354.6373485 kBTU
2018-08-04T06,7250.800970124999 kBTU
2018-08-04T07,12582.272271687501 kBTU
2018-08-04T07,9383.38949075 kBTU
2018-08-04T07,15141.3784964375 kBTU
2018-08-04T07,5971.24785775 kBTU
2018-08-04T08,14075.084236125002 kBTU
2018-08-04T08,10449.6837510625 kBTU
2018-08-04T08,14714.8607923125 kBTU
2018-08-04T08,8317.0952304375 kBTU
2018-08-04T09,21112.6263541875 kBTU
2018-08-04T09,6824.283266 kBTU
2018-08-04T09,16420.931608812498 kBTU
2018-08-04T09,10662.942603125 kBTU
2018-08-04T10,15567.896200562502 kBTU
2018-08-04T10,10662.942603125 kBTU
2018-08-04T10,17487.225869125003 kBTU
2018-08-04T10,8530.3540825 kBTU
2018-08-04T11,21112.6263541875 kBTU
2018-08-04T11,7890.5775263125 kBTU
2018-08-04T11,23031.95602275 kBTU
2018-08-04T11,7037.542118062501 kBTU
2018-08-04T12,24311.509135125 kBTU
2018-08-04T12,10023.1660469375 kBTU
2018-08-04T12,28576.686176375002 kBTU
2018-08-04T12,13008.789975812499 kBTU
2018-08-04T13,26017.579951624997 kBTU
2018-08-04T13,15994.4139046875 kBTU
2018-08-04T13,25164.544543375003 kBTU
2018-08-04T13,15141.3784964375 kBTU
2018-08-04T14,27083.874211937502 kBTU
2018-08-04T14,18766.7789815 kBTU
2018-08-04T14,27083.874211937502 kBTU
2018-08-04T14,15567.896200562502 kBTU
2018-08-04T15,28363.4273243125 kBTU
2018-08-04T15,16207.67275675 kBTU
2018-08-04T15,25804.3210995625 kBTU
2018-08-04T15,18766.7789815 kBTU
2018-08-04T16,28363.4273243125 kBTU
2018-08-04T16,17487.225869125003 kBTU
2018-08-04T16,24738.02683925 kBTU
2018-08-04T16,13435.3076799375 kBTU
2018-08-04T17,26230.8388036875 kBTU
2018-08-04T17,12155.7545675625 kBTU
2018-08-04T17,26657.356507812503 kBTU
2018-08-04T17,9383.38949075 kBTU
2018-08-04T18,25377.8033954375 kBTU
2018-08-04T18,6611.0244139375 kBTU
2018-08-04T18,21539.1440583125 kBTU
2018-08-04T18,7250.800970124999 kBTU
2018-08-04T19,22392.1794665625 kBTU
2018-08-04T19,6397.7655618750005 kBTU
2018-08-04T19,20686.108650062502 kBTU
2018-08-04T19,10236.424899 kBTU
2018-08-04T20,20899.367502125 kBTU
2018-08-04T20,10662.942603125 kBTU
2018-08-04T20,20686.108650062502 kBTU
2018-08-04T20,4904.9535974375 kBTU
2018-08-04T21,20259.5909459375 kBTU
2018-08-04T21,7890.5775263125 kBTU
2018-08-04T21,17487.225869125003 kBTU
2018-08-04T21,8743.612934562501 kBTU
2018-08-04T22,16420.931608812498 kBTU
2018-08-04T22,7464.0598221875 kBTU
2018-08-04T22,13861.8253840625 kBTU
2018-08-04T22,11729.2368634375 kBTU
2018-08-04T23,16634.190460875 kBTU
2018-08-04T23,10662.942603125 kBTU
2018-08-04T23,16207.67275675 kBTU
2018-08-04T23,6611.0244139375 kBTU
2018-08-05T00,16420.931608812498 kBTU
2018-08-05T00,9383.38949075 kBTU
2018-08-05T00,15781.155052625 kBTU
2018-08-05T00,8530.3540825 kBTU
2018-08-05T01,17273.9670170625 kBTU
2018-08-05T01,5757.9890056875 kBTU
2018-08-05T01,18127.0024253125 kBTU
2018-08-05T01,8530.3540825 kBTU
2018-08-05T02,18553.5201294375 kBTU
2018-08-05T02,5544.730153625001 kBTU
2018-08-05T02,18980.037833562503 kBTU
2018-08-05T02,8530.3540825 kBTU
2018-08-05T03,20259.5909459375 kBTU
2018-08-05T03,6611.0244139375 kBTU
2018-08-05T03,17487.225869125003 kBTU
2018-08-05T03,7037.542118062501 kBTU
2018-08-05T04,14714.8607923125 kBTU
2018-08-05T04,10023.1660469375 kBTU
2018-08-05T04,12582.272271687501 kBTU
2018-08-05T04,7464.0598221875 kBTU
2018-08-05T05,14075.084236125002 kBTU
2018-08-05T05,8317.0952304375 kBTU
2018-08-05T05,15781.155052625 kBTU
2018-08-05T05,8317.0952304375 kBTU
2018-08-05T06,18127.0024253125 kBTU
2018-08-05T06,7250.800970124999 kBTU
2018-08-05T06,13861.8253840625 kBTU
2018-08-05T06,12155.7545675625 kBTU
2018-08-05T07,14075.084236125002 kBTU
2018-08-05T07,7464.0598221875 kBTU
2018-08-05T07,16847.4493129375 kBTU
2018-08-05T07,7250.800970124999 kBTU
2018-08-05T08,14288.343088187501 kBTU
2018-08-05T08,10449.6837510625 kBTU
2018-08-05T08,13648.566532 kBTU
2018-08-05T08,7037.542118062501 kBTU
2018-08-05T09,18553.5201294375 kBTU
2018-08-05T09,5971.24785775 kBTU
2018-08-05T09,20472.849798 kBTU
2018-08-05T09,5971.24785775 kBTU
2018-08-05T10,17913.743573249998 kBTU
2018-08-05T10,10236.424899 kBTU
2018-08-05T10,20686.108650062502 kBTU
2018-08-05T10,11729.2368634375 kBTU
2018-08-05T11,18127.0024253125 kBTU
2018-08-05T11,9809.907194875 kBTU
2018-08-05T11,21539.1440583125 kBTU
2018-08-05T11,7677.31867425 kBTU
2018-08-05T12,23458.473726875 kBTU
2018-08-05T12,6611.0244139375 kBTU
2018-08-05T12,24098.2502830625 kBTU
2018-08-05T12,8317.0952304375 kBTU
2018-08-05T13,24311.509135125 kBTU
2018-08-05T13,10662.942603125 kBTU
2018-08-05T13,24738.02683925 kBTU
2018-08-05T13,9596.6483428125 kBTU
2018-08-05T14,26870.615359875 kBTU
2018-08-05T14,11942.4957155 kBTU
2018-08-05T14,25164.544543375003 kBTU
2018-08-05T14,11942.4957155 kBTU
2018-08-05T15,25377.8033954375 kBTU
2018-08-05T15,10236.424899 kBTU
2018-08-05T15,24098.2502830625 kBTU
2018-08-05T15,16207.67275675 kBTU
2018-08-05T16,23458.473726875 kBTU
2018-08-05T16,15141.3784964375 kBTU
2018-08-05T16,23884.991431 kBTU
2018-08-05T16,14075.084236125002 kBTU
2018-08-05T17,24098.2502830625 kBTU
2018-08-05T17,13861.8253840625 kBTU
2018-08-05T17,26017.579951624997 kBTU
2018-08-05T17,12582.272271687501 kBTU
2018-08-05T18,21965.6617624375 kBTU
2018-08-05T18,7890.5775263125 kBTU
2018-08-05T18,22392.1794665625 kBTU
2018-08-05T18,8317.0952304375 kBTU
2018-08-05T19,22392.1794665625 kBTU
2018-08-05T19,5118.2124495 kBTU
2018-08-05T19,21539.1440583125 kBTU
2018-08-05T19,9383.38949075 kBTU
2018-08-05T20,19193.296685625 kBTU
2018-08-05T20,8743.612934562501 kBTU
2018-08-05T20,19406.555537687498 kBTU
2018-08-05T20,5757.9890056875 kBTU
2018-08-05T21,23245.2148748125 kBTU
2018-08-05T21,6824.283266 kBTU
2018-08-05T21,18766.7789815 kBTU
2018-08-05T21,6397.7655618750005 kBTU
2018-08-05T22,17273.9670170625 kBTU
2018-08-05T22,7890.5775263125 kBTU
2018-08-05T22,14288.343088187501 kBTU
2018-08-05T22,10236.424899 kBTU
2018-08-05T23,12582.272271687501 kBTU
2018-08-05T23,8530.3540825 kBTU
2018-08-05T23,15141.3784964375 kBTU
2018-08-05T23,4904.9535974375 kBTU
2018-08-06T00,18340.261277375 kBTU
2018-08-06T00,7250.800970124999 kBTU
2018-08-06T00,20046.332093875 kBTU
2018-08-06T00,5971.24785775 kBTU
2018-08-06T01,15354.6373485 kBTU
2018-08-06T01,8956.871786624999 kBTU
2018-08-06T01,13435.3076799375 kBTU
2018-08-06T01,8743.612934562501 kBTU
2018-08-06T02,13648.566532 kBTU
2018-08-06T02,7250.800970124999 kBTU
2018-08-06T02,15994.4139046875 kBTU
2018-08-06T02,6397.7655618750005 kBTU
2018-08-06T03,17700.4847211875 kBTU
2018-08-06T03,5757.9890056875 kBTU
2018-08-06T03,17060.708165 kBTU
2018-08-06T03,7037.542118062501 kBTU
2018-08-06T04,13648.566532 kBTU
2018-08-06T04,10449.6837510625 kBTU
2018-08-06T04,11729.2368634375 kBTU
2018-08-06T04,5118.2124495 kBTU
2018-08-06T05,15354.6373485 kBTU
2018-08-06T05,5118.2124495 kBTU
2018-08-06T05,14928.119644375 kBTU
2018-08-06T05,11515.978011375 kBTU
2018-08-06T06,15141.3784964375 kBTU
2018-08-06T06,10236.424899 kBTU
2018-08-06T06,19619.81438975 kBTU
2018-08-06T06,7890.5775263125 kBTU
2018-08-06T07,18553.5201294375 kBTU
2018-08-06T07,10236.424899 kBTU
2018-08-06T07,18127.0024253125 kBTU
2018-08-06T07,7677.31867425 kBTU
2018-08-06T08,19406.555537687498 kBTU
2018-08-06T08,7890.5775263125 kBTU
2018-08-06T08,15141.3784964375 kBTU
2018-08-06T08,8530.3540825 kBTU
2018-08-06T09,21112.6263541875 kBTU
2018-08-06T09,9809.907194875 kBTU
2018-08-06T09,22178.920614500003 kBTU
2018-08-06T09,14075.084236125002 kBTU
2018-08-06T10,19193.296685625 kBTU
2018-08-06T10,9596.6483428125 kBTU
2018-08-06T10,24311.509135125 kBTU
2018-08-06T10,9596.6483428125 kBTU
2018-08-06T11,25591.062247500002 kBTU
2018-08-06T11,8956.871786624999 kBTU
2018-08-06T11,24524.7679871875 kBTU
2018-08-06T11,12582.272271687501 kBTU
2018-08-06T12,21539.1440583125 kBTU
2018-08-06T12,17913.743573249998 kBTU
2018-08-06T12,22392.1794665625 kBTU
2018-08-06T12,13648.566532 kBTU
2018-08-06T13,25164.544543375003 kBTU
2018-08-06T13,15781.155052625 kBTU
2018-08-06T13,23031.95602275 kBTU
2018-08-06T13,19193.296685625 kBTU
2018-08-06T14,29856.23928875 kBTU
2018-08-06T14,15994.4139046875 kBTU
2018-08-06T14,26230.8388036875 kBTU
2018-08-06T14,19406.555537687498 kBTU
2018-08-06T15,26870.615359875 kBTU
2018-08-06T15,19193.296685625 kBTU
2018-08-06T15,28363.4273243125 kBTU
2018-08-06T15,14714.8607923125 kBTU
2018-08-06T16,31775.568957312502 kBTU
2018-08-06T16,17700.4847211875 kBTU
2018-08-06T16,33055.1220696875 kBTU
2018-08-06T16,15354.6373485 kBTU
2018-08-06T17,28150.168472250003 kBTU
2018-08-06T17,12582.272271687501 kBTU
2018-08-06T17,30282.756992875 kBTU
2018-08-06T17,11089.460307250001 kBTU
2018-08-06T18,27083.874211937502 kBTU
2018-08-06T18,13008.789975812499 kBTU
2018-08-06T18,24951.2856913125 kBTU
2018-08-06T18,5971.24785775 kBTU
2018-08-06T19,19193.296685625 kBTU
2018-08-06T19,7464.0598221875 kBTU
2018-08-06T19,21539.1440583125 kBTU
2018-08-06T19,8317.0952304375 kBTU
2018-08-06T20,20472.849798 kBTU
2018-08-06T20,9170.1306386875 kBTU
2018-08-06T20,21965.6617624375 kBTU
2018-08-06T20,8317.0952304375 kBTU
2018-08-06T21,19193.296685625 kBTU
2018-08-06T21,5544.730153625001 kBTU
2018-08-06T21,18553.5201294375 kBTU
2018-08-06T21,9170.1306386875 kBTU
2018-08-06T22,14501.601940249999 kBTU
2018-08-06T22,8956.871786624999 kBTU
2018-08-06T22,13861.8253840625 kBTU
2018-08-06T22,8317.0952304375 kBTU
2018-08-06T23,18553.5201294375 kBTU
2018-08-06T23,8103.836378375 kBTU
2018-08-06T23,16420.931608812498 kBTU
2018-08-06T23,8103.836378375 kBTU
2018-08-07T00,12582.272271687501 kBTU
2018-08-07T00,9809.907194875 kBTU
2018-08-07T00,13222.048827875 kBTU
2018-08-07T00,5118.2124495 kBTU
2018-08-07T01,16847.4493129375 kBTU
2018-08-07T01,6824.283266 kBTU
2018-08-07T01,11729.2368634375 kBTU
2018-08-07T01,9170.1306386875 kBTU
2018-08-07T02,12582.272271687501 kBTU
2018-08-07T02,5757.9890056875 kBTU
2018-08-07T02,16207.67275675 kBTU
2018-08-07T02,5118.2124495 kBTU
2018-08-07T03,14075.084236125002 kBTU
2018-08-07T03,7464.0598221875 kBTU
2018-08-07T03,15141.3784964375 kBTU
2018-08-07T03,6184.5067098125 kBTU
2018-08-07T04,10662.942603125 kBTU
2018-08-07T04,9383.38949075 kBTU
2018-08-07T04,12155.7545675625 kBTU
2018-08-07T04,6184.5067098125 kBTU
2018-08-07T05,11515.978011375 kBTU
2018-08-07T05,8317.0952304375 kBTU
2018-08-07T05,11942.4957155 kBTU
2018-08-07T05,9596.6483428125 kBTU
2018-08-07T06,15354.6373485 kBTU
2018-08-07T06,11302.7191593125 kBTU
2018-08-07T06,14714.8607923125 kBTU
2018-08-07T06,10023.1660469375 kBTU
2018-08-07T07,19193.296685625 kBTU
2018-08-07T07,7037.542118062501 kBTU
2018-08-07T07,15141.3784964375 kBTU
2018-08-07T07,7890.5775263125 kBTU
2018-08-07T08,20046.332093875 kBTU
2018-08-07T08,8103.836378375 kBTU
2018-08-07T08,17273.9670170625 kBTU
2018-08-07T08,7464.0598221875 kBTU
2018-08-07T09,23458.473726875 kBTU
2018-08-07T09,10662.942603125 kBTU
2018-08-07T09,19833.0732418125 kBTU
2018-08-07T09,12795.531123750001 kBTU
2018-08-07T10,20259.5909459375 kBTU
2018-08-07T10,7677.31867425 kBTU
2018-08-07T10,25377.8033954375 kBTU
2018-08-07T10,8530.3540825 kBTU
2018-08-07T11,25164.544543375003 kBTU
2018-08-07T11,11942.4957155 kBTU
2018-08-07T11,24524.7679871875 kBTU
2018-08-07T11,13435.3076799375 kBTU
2018-08-07T12,26657.356507812503 kBTU
2018-08-07T12,19193.296685625 kBTU
2018-08-07T12,23671.732578937503 kBTU
2018-08-07T12,17700.4847211875 kBTU
2018-08-07T13,26657.356507812503 kBTU
2018-08-07T13,14714.8607923125 kBTU
2018-08-07T13,27510.391916062497 kBTU
2018-08-07T13,18766.7789815 kBTU
2018-08-07T14,26444.09765575 kBTU
2018-08-07T14,20259.5909459375 kBTU
2018-08-07T14,31349.0512531875 kBTU
2018-08-07T14,20686.108650062502 kBTU
2018-08-07T15,30069.4981408125 kBTU
2018-08-07T15,17273.9670170625 kBTU
2018-08-07T15,33694.898625875 kBTU
2018-08-07T15,15567.896200562502 kBTU
2018-08-07T16,33268.38092175 kBTU
2018-08-07T16,14075.084236125002 kBTU
2018-08-07T16,31988.827809375 kBTU
2018-08-07T16,13222.048827875 kBTU
2018-08-07T17,31562.31010525 kBTU
2018-08-07T17,13222.048827875 kBTU
