ts,v0
2018-08-06T16,5118.2124495 kBTU
2018-08-06T16,4931.610953945313 kBTU
2018-08-06T16,5571.387510132813 kBTU
2018-08-06T17,3732.02991109375 kBTU
2018-08-06T17,5331.4713015625 kBTU
2018-08-06T17,5278.156588546875 kBTU
2018-08-06T17,4531.750606328125 kBTU
2018-08-06T18,6024.562570765625 kBTU
2018-08-06T18,4078.575545695313 kBTU
2018-08-06T18,5011.58302346875 kBTU
2018-08-06T18,5064.897736484375 kBTU
2018-08-06T19,3758.6872676015623 kBTU
2018-08-06T19,4451.778536804688 kBTU
2018-08-06T19,3252.1974939531246 kBTU
2018-08-06T19,4318.491754265625 kBTU
2018-08-06T20,4718.352101882812 kBTU
2018-08-06T20,1866.014955546875 kBTU
2018-08-06T20,213.2588520625 kBTU
2018-08-06T20,266.573565078125 kBTU
2018-08-06T21,133.2867825390625 kBTU
2018-08-06T21,293.2309215859375 kBTU
2018-08-06T21,239.9162085703125 kBTU
2018-08-06T21,159.944139046875 kBTU
2018-08-06T22,239.9162085703125 kBTU
2018-08-06T22,266.573565078125 kBTU
2018-08-06T22,133.2867825390625 kBTU
2018-08-06T22,186.6014955546875 kBTU
2018-08-06T23,133.2867825390625 kBTU
2018-08-06T23,159.944139046875 kBTU
2018-08-06T23,239.9162085703125 kBTU
2018-08-06T23,293.2309215859375 kBTU
2018-08-07T00,213.2588520625 kBTU
2018-08-07T00,213.2588520625 kBTU
2018-08-07T00,213.2588520625 kBTU
2018-08-07T00,159.944139046875 kBTU
2018-08-07T01,266.573565078125 kBTU
2018-08-07T01,159.944139046875 kBTU
2018-08-07T01,159.944139046875 kBTU
2018-08-07T01,133.2867825390625 kBTU
2018-08-07T02,3652.0578415703126 kBTU
2018-08-07T02,266.573565078125 kBTU
2018-08-07T02,346.54563460156254 kBTU
2018-08-07T02,266.573565078125 kBTU
2018-08-07T03,186.6014955546875 kBTU
2018-08-07T03,133.2867825390625 kBTU
2018-08-07T03,159.944139046875 kBTU
2018-08-07T03,293.2309215859375 kBTU
2018-08-07T04,133.2867825390625 kBTU
2018-08-07T04,159.944139046875 kBTU
2018-08-07T04,133.2867825390625 kBTU
2018-08-07T04,266.573565078125 kBTU
2018-08-07T05,319.88827809375 kBTU
2018-08-07T05,346.54563460156254 kBTU
2018-08-07T05,133.2867825390625 kBTU
2018-08-07T05,159.944139046875 kBTU
2018-08-07T06,133.2867825390625 kBTU
2018-08-07T06,133.2867825390625 kBTU
2018-08-07T06,186.6014955546875 kBTU
2018-08-07T06,266.573565078125 kBTU
2018-08-07T07,133.2867825390625 kBTU
2018-08-07T07,266.573565078125 kBTU
2018-08-07T07,1999.3017380859376 kBTU
2018-08-07T07,1892.6723120546876 kBTU
2018-08-07T08,1892.6723120546876 kBTU
2018-08-07T08,1945.9870250703127 kBTU
2018-08-07T08,1839.3575990390625 kBTU
2018-08-07T08,1839.3575990390625 kBTU
2018-08-07T09,1812.7002425312498 kBTU
2018-08-07T09,2585.763581257813 kBTU
2018-08-07T09,1919.3296685625 kBTU
2018-08-07T09,4158.54761521875 kBTU
2018-08-07T10,2239.2179466562498 kBTU
2018-08-07T10,2799.0224333203123 kBTU
2018-08-07T10,3358.826919984375 kBTU
2018-08-07T10,3145.5680679218754 kBTU
2018-08-07T11,2025.95909459375 kBTU
2018-08-07T11,4691.694745375 kBTU
2018-08-07T11,3038.938641890625 kBTU
2018-08-07T11,3812.001980617187 kBTU
2018-08-07T12,4051.9181891875 kBTU
2018-08-07T12,3652.0578415703126 kBTU
2018-08-07T12,4505.093249820313 kBTU
2018-08-07T12,3998.603476171875 kBTU
2018-08-07T13,3918.6314066484374 kBTU
2018-08-07T13,3225.5401374453127 kBTU
2018-08-07T13,5384.786014578125 kBTU
2018-08-07T13,4398.463823789062 kBTU
2018-08-07T14,3812.001980617187 kBTU
2018-08-07T14,5331.4713015625 kBTU
2018-08-07T14,4238.519684742188 kBTU
2018-08-07T14,5224.84187553125 kBTU
2018-08-07T15,5757.9890056875 kBTU
2018-08-07T15,4185.204971726563 kBTU
2018-08-07T15,6024.562570765625 kBTU
2018-08-07T15,5251.499232039063 kBTU
