ts,v0
2018-08-02T00,10023.1660469375 kBTU
2018-08-02T00,9063.50121265625 kBTU
2018-08-02T00,9809.907194875 kBTU
2018-08-02T01,9170.1306386875 kBTU
2018-08-02T01,9276.76006471875 kBTU
2018-08-02T01,9383.38949075 kBTU
2018-08-02T01,9383.38949075 kBTU
2018-08-02T02,9703.277768843749 kBTU
2018-08-02T02,9703.277768843749 kBTU
2018-08-02T02,9276.76006471875 kBTU
2018-08-02T02,3412.141633 kBTU
2018-08-02T03,3412.141633 kBTU
2018-08-02T03,3092.25335490625 kBTU
2018-08-02T03,3625.4004850624997 kBTU
2018-08-02T03,3518.7710590312504 kBTU
2018-08-02T04,3732.02991109375 kBTU
2018-08-02T04,3945.28876315625 kBTU
2018-08-02T04,3838.659337125 kBTU
2018-08-02T04,3838.659337125 kBTU
2018-08-02T05,3092.25335490625 kBTU
2018-08-02T05,1812.7002425312498 kBTU
2018-08-02T05,1492.8119644375 kBTU
2018-08-02T05,1386.1825384062502 kBTU
2018-08-02T06,1279.553112375 kBTU
2018-08-02T06,1279.553112375 kBTU
2018-08-02T06,1279.553112375 kBTU
2018-08-02T06,1386.1825384062502 kBTU
2018-08-02T07,1386.1825384062502 kBTU
2018-08-02T07,1386.1825384062502 kBTU
2018-08-02T07,1386.1825384062502 kBTU
2018-08-02T07,1066.2942603125 kBTU
2018-08-02T08,1172.92368634375 kBTU
2018-08-02T08,1172.92368634375 kBTU
2018-08-02T08,1279.553112375 kBTU
2018-08-02T08,1492.8119644375 kBTU
2018-08-02T09,1386.1825384062502 kBTU
2018-08-02T09,1386.1825384062502 kBTU
2018-08-02T09,1279.553112375 kBTU
2018-08-02T09,1386.1825384062502 kBTU
2018-08-02T10,1386.1825384062502 kBTU
2018-08-02T10,1386.1825384062502 kBTU
2018-08-02T10,1492.8119644375 kBTU
2018-08-02T10,1599.4413904687501 kBTU
2018-08-02T11,2025.95909459375 kBTU
2018-08-02T11,2878.99450284375 kBTU
2018-08-02T11,2132.588520625 kBTU
2018-08-02T11,2132.588520625 kBTU
2018-08-02T12,2239.2179466562498 kBTU
2018-08-02T12,2559.10622475 kBTU
2018-08-02T12,2239.2179466562498 kBTU
2018-08-02T12,2452.47679871875 kBTU
2018-08-02T13,2665.73565078125 kBTU
2018-08-02T13,2452.47679871875 kBTU
2018-08-02T13,2239.2179466562498 kBTU
2018-08-02T13,2025.95909459375 kBTU
2018-08-02T14,2345.8473726875 kBTU
2018-08-02T14,2452.47679871875 kBTU
2018-08-02T14,2239.2179466562498 kBTU
2018-08-02T14,2665.73565078125 kBTU
2018-08-02T15,3305.51220696875 kBTU
2018-08-02T15,2985.623928875 kBTU
2018-08-02T15,2985.623928875 kBTU
2018-08-02T15,3625.4004850624997 kBTU
2018-08-02T16,4265.17704125 kBTU
2018-08-02T16,3625.4004850624997 kBTU
2018-08-02T16,1812.7002425312498 kBTU
2018-08-02T16,1812.7002425312498 kBTU
2018-08-02T17,2772.3650768125003 kBTU
2018-08-02T17,1812.7002425312498 kBTU
2018-08-02T17,2452.47679871875 kBTU
2018-08-02T17,2239.2179466562498 kBTU
2018-08-02T18,1812.7002425312498 kBTU
2018-08-02T18,2132.588520625 kBTU
2018-08-02T18,3625.4004850624997 kBTU
2018-08-02T18,4798.32417140625 kBTU
2018-08-02T19,6077.87728378125 kBTU
2018-08-02T19,8103.836378375 kBTU
2018-08-02T19,7890.5775263125 kBTU
2018-08-02T19,9596.6483428125 kBTU
2018-08-02T20,8103.836378375 kBTU
2018-08-02T20,11409.34858534375 kBTU
2018-08-02T20,12049.12514153125 kBTU
2018-08-02T20,11942.4957155 kBTU
2018-08-02T21,12582.272271687501 kBTU
2018-08-02T21,12049.12514153125 kBTU
2018-08-02T21,13008.789975812499 kBTU
2018-08-02T21,11835.866289468751 kBTU
2018-08-02T22,12049.12514153125 kBTU
2018-08-02T22,13541.937105968751 kBTU
2018-08-02T22,13648.566532 kBTU
2018-08-02T22,13968.45481009375 kBTU
2018-08-02T23,13968.45481009375 kBTU
2018-08-02T23,14501.601940249999 kBTU
2018-08-02T23,14714.8607923125 kBTU
2018-08-02T23,14714.8607923125 kBTU
2018-08-03T00,15994.4139046875 kBTU
2018-08-03T00,16101.043330718749 kBTU
2018-08-03T00,16634.190460875 kBTU
2018-08-03T00,16740.81988690625 kBTU
2018-08-03T01,17487.225869125003 kBTU
2018-08-03T01,17593.85529515625 kBTU
2018-08-03T01,17380.59644309375 kBTU
2018-08-03T01,17273.9670170625 kBTU
2018-08-03T02,17700.4847211875 kBTU
2018-08-03T02,17593.85529515625 kBTU
2018-08-03T02,18127.0024253125 kBTU
2018-08-03T02,18553.5201294375 kBTU
2018-08-03T03,18446.89070340625 kBTU
2018-08-03T03,13541.937105968751 kBTU
2018-08-03T03,9063.50121265625 kBTU
2018-08-03T03,9063.50121265625 kBTU
2018-08-03T04,9170.1306386875 kBTU
2018-08-03T04,8956.871786624999 kBTU
2018-08-03T04,8956.871786624999 kBTU
2018-08-03T04,9063.50121265625 kBTU
2018-08-03T05,9276.76006471875 kBTU
2018-08-03T05,9170.1306386875 kBTU
2018-08-03T05,9596.6483428125 kBTU
2018-08-03T05,9063.50121265625 kBTU
2018-08-03T06,2452.47679871875 kBTU
2018-08-03T06,1279.553112375 kBTU
2018-08-03T06,1172.92368634375 kBTU
2018-08-03T06,1172.92368634375 kBTU
2018-08-03T07,1172.92368634375 kBTU
2018-08-03T07,1386.1825384062502 kBTU
2018-08-03T07,1172.92368634375 kBTU
2018-08-03T07,1492.8119644375 kBTU
2018-08-03T08,1386.1825384062502 kBTU
2018-08-03T08,1172.92368634375 kBTU
2018-08-03T08,1279.553112375 kBTU
2018-08-03T08,1386.1825384062502 kBTU
2018-08-03T09,1066.2942603125 kBTU
2018-08-03T09,1172.92368634375 kBTU
2018-08-03T09,1279.553112375 kBTU
2018-08-03T09,1492.8119644375 kBTU
2018-08-03T10,1386.1825384062502 kBTU
2018-08-03T10,1492.8119644375 kBTU
2018-08-03T10,1172.92368634375 kBTU
2018-08-03T10,1279.553112375 kBTU
2018-08-03T11,1279.553112375 kBTU
2018-08-03T11,1066.2942603125 kBTU
2018-08-03T11,1279.553112375 kBTU
2018-08-03T11,1279.553112375 kBTU
2018-08-03T12,1492.8119644375 kBTU
2018-08-03T12,1386.1825384062502 kBTU
2018-08-03T12,1386.1825384062502 kBTU
2018-08-03T12,1279.553112375 kBTU
2018-08-03T13,1706.0708165 kBTU
2018-08-03T13,1812.7002425312498 kBTU
2018-08-03T13,1706.0708165 kBTU
2018-08-03T13,1599.4413904687501 kBTU
2018-08-03T14,2025.95909459375 kBTU
2018-08-03T14,1919.3296685625 kBTU
2018-08-03T14,1706.0708165 kBTU
2018-08-03T14,1919.3296685625 kBTU
2018-08-03T15,1706.0708165 kBTU
2018-08-03T15,3305.51220696875 kBTU
2018-08-03T15,3198.8827809375002 kBTU
2018-08-03T15,3198.8827809375002 kBTU
2018-08-03T16,3412.141633 kBTU
2018-08-03T16,3625.4004850624997 kBTU
2018-08-03T16,3732.02991109375 kBTU
2018-08-03T16,3732.02991109375 kBTU
2018-08-03T17,3518.7710590312504 kBTU
2018-08-03T17,3518.7710590312504 kBTU
2018-08-03T17,3732.02991109375 kBTU
2018-08-03T17,3945.28876315625 kBTU
2018-08-03T18,3732.02991109375 kBTU
2018-08-03T18,4158.54761521875 kBTU
2018-08-03T18,4158.54761521875 kBTU
2018-08-03T18,4158.54761521875 kBTU
2018-08-03T19,3945.28876315625 kBTU
2018-08-03T19,4051.9181891875 kBTU
2018-08-03T19,4158.54761521875 kBTU
2018-08-03T19,3518.7710590312504 kBTU
2018-08-03T20,2985.623928875 kBTU
2018-08-03T20,2878.99450284375 kBTU
2018-08-03T20,2985.623928875 kBTU
2018-08-03T20,2985.623928875 kBTU
2018-08-03T21,3092.25335490625 kBTU
2018-08-03T21,2772.3650768125003 kBTU
2018-08-03T21,2772.3650768125003 kBTU
2018-08-03T21,2772.3650768125003 kBTU
2018-08-03T22,2772.3650768125003 kBTU
2018-08-03T22,2985.623928875 kBTU
2018-08-03T22,3092.25335490625 kBTU
2018-08-03T22,2878.99450284375 kBTU
2018-08-03T23,3092.25335490625 kBTU
2018-08-03T23,2878.99450284375 kBTU
2018-08-03T23,2878.99450284375 kBTU
2018-08-03T23,2878.99450284375 kBTU
2018-08-04T00,2772.3650768125003 kBTU
2018-08-04T00,2772.3650768125003 kBTU
2018-08-04T00,2878.99450284375 kBTU
2018-08-04T00,2985.623928875 kBTU
2018-08-04T01,2985.623928875 kBTU
2018-08-04T01,3092.25335490625 kBTU
2018-08-04T01,2985.623928875 kBTU
2018-08-04T01,2772.3650768125003 kBTU
2018-08-04T02,2772.3650768125003 kBTU
2018-08-04T02,2772.3650768125003 kBTU
2018-08-04T02,2772.3650768125003 kBTU
2018-08-04T02,3092.25335490625 kBTU
2018-08-04T03,3092.25335490625 kBTU
2018-08-04T03,1706.0708165 kBTU
2018-08-04T03,1279.553112375 kBTU
2018-08-04T03,1279.553112375 kBTU
2018-08-04T04,1172.92368634375 kBTU
2018-08-04T04,1279.553112375 kBTU
2018-08-04T04,1172.92368634375 kBTU
2018-08-04T04,1172.92368634375 kBTU
2018-08-04T05,1492.8119644375 kBTU
2018-08-04T05,1386.1825384062502 kBTU
2018-08-04T05,1386.1825384062502 kBTU
2018-08-04T05,1279.553112375 kBTU
2018-08-04T06,1279.553112375 kBTU
2018-08-04T06,1172.92368634375 kBTU
2018-08-04T06,1172.92368634375 kBTU
2018-08-04T06,1066.2942603125 kBTU
2018-08-04T07,1279.553112375 kBTU
2018-08-04T07,1492.8119644375 kBTU
2018-08-04T07,1492.8119644375 kBTU
2018-08-04T07,1279.553112375 kBTU
2018-08-04T08,1172.92368634375 kBTU
2018-08-04T08,1066.2942603125 kBTU
2018-08-04T08,1279.553112375 kBTU
2018-08-04T08,1172.92368634375 kBTU
2018-08-04T09,1279.553112375 kBTU
2018-08-04T09,1386.1825384062502 kBTU
2018-08-04T09,1386.1825384062502 kBTU
2018-08-04T09,1386.1825384062502 kBTU
2018-08-04T10,1279.553112375 kBTU
2018-08-04T10,1172.92368634375 kBTU
2018-08-04T10,1279.553112375 kBTU
2018-08-04T10,1172.92368634375 kBTU
2018-08-04T11,1279.553112375 kBTU
2018-08-04T11,1172.92368634375 kBTU
2018-08-04T11,1386.1825384062502 kBTU
2018-08-04T11,1386.1825384062502 kBTU
2018-08-04T12,1492.8119644375 kBTU
2018-08-04T12,1172.92368634375 kBTU
2018-08-04T12,1279.553112375 kBTU
2018-08-04T12,1066.2942603125 kBTU
2018-08-04T13,1172.92368634375 kBTU
2018-08-04T13,1279.553112375 kBTU
2018-08-04T13,1386.1825384062502 kBTU
2018-08-04T13,1386.1825384062502 kBTU
2018-08-04T14,1492.8119644375 kBTU
2018-08-04T14,1279.553112375 kBTU
2018-08-04T14,1172.92368634375 kBTU
2018-08-04T14,1172.92368634375 kBTU
2018-08-04T15,1279.553112375 kBTU
2018-08-04T15,1172.92368634375 kBTU
2018-08-04T15,1279.553112375 kBTU
2018-08-04T15,1279.553112375 kBTU
2018-08-04T16,1386.1825384062502 kBTU
2018-08-04T16,1386.1825384062502 kBTU
2018-08-04T16,1386.1825384062502 kBTU
2018-08-04T16,1279.553112375 kBTU
2018-08-04T17,1279.553112375 kBTU
2018-08-04T17,1279.553112375 kBTU
2018-08-04T17,1386.1825384062502 kBTU
2018-08-04T17,1279.553112375 kBTU
2018-08-04T18,2025.95909459375 kBTU
2018-08-04T18,1599.4413904687501 kBTU
2018-08-04T18,1386.1825384062502 kBTU
2018-08-04T18,1279.553112375 kBTU
2018-08-04T19,1279.553112375 kBTU
2018-08-04T19,1279.553112375 kBTU
2018-08-04T19,1172.92368634375 kBTU
2018-08-04T19,1386.1825384062502 kBTU
2018-08-04T20,1386.1825384062502 kBTU
2018-08-04T20,1279.553112375 kBTU
2018-08-04T20,1386.1825384062502 kBTU
2018-08-04T20,1279.553112375 kBTU
2018-08-04T21,1279.553112375 kBTU
2018-08-04T21,1279.553112375 kBTU
2018-08-04T21,1172.92368634375 kBTU
2018-08-04T21,1172.92368634375 kBTU
2018-08-04T22,1172.92368634375 kBTU
2018-08-04T22,1492.8119644375 kBTU
2018-08-04T22,1386.1825384062502 kBTU
2018-08-04T22,1386.1825384062502 kBTU
2018-08-04T23,1279.553112375 kBTU
2018-08-04T23,1066.2942603125 kBTU
2018-08-04T23,1279.553112375 kBTU
2018-08-04T23,1172.92368634375 kBTU
2018-08-05T00,1279.553112375 kBTU
2018-08-05T00,1386.1825384062502 kBTU
2018-08-05T00,1279.553112375 kBTU
2018-08-05T00,1492.8119644375 kBTU
2018-08-05T01,1279.553112375 kBTU
2018-08-05T01,1172.92368634375 kBTU
2018-08-05T01,1279.553112375 kBTU
2018-08-05T01,1279.553112375 kBTU
2018-08-05T02,1172.92368634375 kBTU
2018-08-05T02,1172.92368634375 kBTU
2018-08-05T02,1386.1825384062502 kBTU
2018-08-05T02,1386.1825384062502 kBTU
2018-08-05T03,1386.1825384062502 kBTU
2018-08-05T03,1386.1825384062502 kBTU
2018-08-05T03,1066.2942603125 kBTU
2018-08-05T03,1172.92368634375 kBTU
2018-08-05T04,1279.553112375 kBTU
2018-08-05T04,1172.92368634375 kBTU
2018-08-05T04,1172.92368634375 kBTU
2018-08-05T04,1599.4413904687501 kBTU
2018-08-05T05,1279.553112375 kBTU
2018-08-05T05,1386.1825384062502 kBTU
2018-08-05T05,1279.553112375 kBTU
2018-08-05T05,1066.2942603125 kBTU
2018-08-05T06,1172.92368634375 kBTU
2018-08-05T06,1386.1825384062502 kBTU
2018-08-05T06,1172.92368634375 kBTU
2018-08-05T06,1279.553112375 kBTU
2018-08-05T07,1386.1825384062502 kBTU
2018-08-05T07,1386.1825384062502 kBTU
2018-08-05T07,1386.1825384062502 kBTU
2018-08-05T07,1279.553112375 kBTU
2018-08-05T08,1172.92368634375 kBTU
2018-08-05T08,1172.92368634375 kBTU
2018-08-05T08,1172.92368634375 kBTU
2018-08-05T08,1172.92368634375 kBTU
2018-08-05T09,1492.8119644375 kBTU
2018-08-05T09,1386.1825384062502 kBTU
2018-08-05T09,1386.1825384062502 kBTU
2018-08-05T09,1172.92368634375 kBTU
2018-08-05T10,1386.1825384062502 kBTU
2018-08-05T10,1066.2942603125 kBTU
2018-08-05T10,1172.92368634375 kBTU
2018-08-05T10,1172.92368634375 kBTU
2018-08-05T11,1492.8119644375 kBTU
2018-08-05T11,1386.1825384062502 kBTU
2018-08-05T11,1279.553112375 kBTU
2018-08-05T11,1386.1825384062502 kBTU
2018-08-05T12,1279.553112375 kBTU
2018-08-05T12,1066.2942603125 kBTU
2018-08-05T12,1386.1825384062502 kBTU
2018-08-05T12,1172.92368634375 kBTU
2018-08-05T13,1172.92368634375 kBTU
2018-08-05T13,1386.1825384062502 kBTU
2018-08-05T13,1386.1825384062502 kBTU
2018-08-05T13,1386.1825384062502 kBTU
2018-08-05T14,1279.553112375 kBTU
2018-08-05T14,1386.1825384062502 kBTU
2018-08-05T14,1172.92368634375 kBTU
2018-08-05T14,1279.553112375 kBTU
2018-08-05T15,1172.92368634375 kBTU
2018-08-05T15,1172.92368634375 kBTU
2018-08-05T15,1599.4413904687501 kBTU
2018-08-05T15,1386.1825384062502 kBTU
2018-08-05T16,1279.553112375 kBTU
2018-08-05T16,1386.1825384062502 kBTU
2018-08-05T16,1066.2942603125 kBTU
2018-08-05T16,1172.92368634375 kBTU
2018-08-05T17,1279.553112375 kBTU
2018-08-05T17,1492.8119644375 kBTU
2018-08-05T17,2025.95909459375 kBTU
2018-08-05T17,2132.588520625 kBTU
2018-08-05T18,3305.51220696875 kBTU
2018-08-05T18,3198.8827809375002 kBTU
2018-08-05T18,3092.25335490625 kBTU
2018-08-05T18,3198.8827809375002 kBTU
2018-08-05T19,3198.8827809375002 kBTU
2018-08-05T19,2985.623928875 kBTU
2018-08-05T19,3092.25335490625 kBTU
2018-08-05T19,3305.51220696875 kBTU
2018-08-05T20,3198.8827809375002 kBTU
2018-08-05T20,4265.17704125 kBTU
2018-08-05T20,4798.32417140625 kBTU
2018-08-05T20,4478.4358933124995 kBTU
2018-08-05T21,4478.4358933124995 kBTU
2018-08-05T21,4478.4358933124995 kBTU
2018-08-05T21,4585.06531934375 kBTU
2018-08-05T21,5011.58302346875 kBTU
2018-08-05T22,5864.61843171875 kBTU
2018-08-05T22,6397.7655618750005 kBTU
2018-08-05T22,10982.83088121875 kBTU
2018-08-05T22,12475.64284565625 kBTU
2018-08-05T23,13861.8253840625 kBTU
2018-08-05T23,15674.52562659375 kBTU
2018-08-05T23,17807.114147218752 kBTU
2018-08-05T23,19726.44381578125 kBTU
2018-08-06T00,20366.22037196875 kBTU
2018-08-06T00,20899.367502125 kBTU
2018-08-06T00,20472.849798 kBTU
2018-08-06T00,21752.402910375 kBTU
2018-08-06T01,10556.31317709375 kBTU
2018-08-06T01,5971.24785775 kBTU
2018-08-06T01,7464.0598221875 kBTU
2018-08-06T01,7144.1715440937505 kBTU
2018-08-06T02,6930.91269203125 kBTU
2018-08-06T02,8103.836378375 kBTU
2018-08-06T02,7677.31867425 kBTU
2018-08-06T02,7997.20695234375 kBTU
2018-08-06T03,8210.465804406249 kBTU
2018-08-06T03,7677.31867425 kBTU
2018-08-06T03,7357.43039615625 kBTU
2018-08-06T03,7997.20695234375 kBTU
2018-08-06T04,8317.0952304375 kBTU
2018-08-06T04,8317.0952304375 kBTU
2018-08-06T04,8850.24236059375 kBTU
2018-08-06T04,8743.612934562501 kBTU
2018-08-06T05,8423.72465646875 kBTU
2018-08-06T05,8636.98350853125 kBTU
2018-08-06T05,8850.24236059375 kBTU
2018-08-06T05,8850.24236059375 kBTU
2018-08-06T06,8210.465804406249 kBTU
2018-08-06T06,7570.68924821875 kBTU
2018-08-06T06,8103.836378375 kBTU
2018-08-06T06,7997.20695234375 kBTU
2018-08-06T07,7037.542118062501 kBTU
2018-08-06T07,6930.91269203125 kBTU
2018-08-06T07,7037.542118062501 kBTU
2018-08-06T07,6930.91269203125 kBTU
2018-08-06T08,7037.542118062501 kBTU
2018-08-06T08,7037.542118062501 kBTU
2018-08-06T08,7357.43039615625 kBTU
2018-08-06T08,7464.0598221875 kBTU
2018-08-06T09,7570.68924821875 kBTU
2018-08-06T09,7357.43039615625 kBTU
2018-08-06T09,7464.0598221875 kBTU
2018-08-06T09,2025.95909459375 kBTU
2018-08-06T10,1492.8119644375 kBTU
2018-08-06T10,1706.0708165 kBTU
2018-08-06T10,1386.1825384062502 kBTU
2018-08-06T10,1599.4413904687501 kBTU
2018-08-06T11,1812.7002425312498 kBTU
2018-08-06T11,1599.4413904687501 kBTU
2018-08-06T11,1386.1825384062502 kBTU
2018-08-06T11,1706.0708165 kBTU
2018-08-06T12,1706.0708165 kBTU
2018-08-06T12,1279.553112375 kBTU
2018-08-06T12,1599.4413904687501 kBTU
2018-08-06T12,1599.4413904687501 kBTU
2018-08-06T13,1492.8119644375 kBTU
2018-08-06T13,2985.623928875 kBTU
2018-08-06T13,2239.2179466562498 kBTU
2018-08-06T13,2239.2179466562498 kBTU
2018-08-06T14,2345.8473726875 kBTU
2018-08-06T14,2452.47679871875 kBTU
2018-08-06T14,2132.588520625 kBTU
2018-08-06T14,2985.623928875 kBTU
2018-08-06T15,2239.2179466562498 kBTU
2018-08-06T15,2132.588520625 kBTU
2018-08-06T15,1919.3296685625 kBTU
2018-08-06T15,1919.3296685625 kBTU
2018-08-06T16,2025.95909459375 kBTU
2018-08-06T16,1919.3296685625 kBTU
2018-08-06T16,2345.8473726875 kBTU
2018-08-06T16,2239.2179466562498 kBTU
2018-08-06T17,2132.588520625 kBTU
2018-08-06T17,1386.1825384062502 kBTU
2018-08-06T17,1066.2942603125 kBTU
2018-08-06T17,1386.1825384062502 kBTU
2018-08-06T18,1279.553112375 kBTU
2018-08-06T18,1066.2942603125 kBTU
2018-08-06T18,1279.553112375 kBTU
2018-08-06T18,1386.1825384062502 kBTU
2018-08-06T19,1386.1825384062502 kBTU
2018-08-06T19,1386.1825384062502 kBTU
2018-08-06T19,1386.1825384062502 kBTU
2018-08-06T19,1172.92368634375 kBTU
2018-08-06T20,1599.4413904687501 kBTU
2018-08-06T20,3092.25335490625 kBTU
2018-08-06T20,3198.8827809375002 kBTU
2018-08-06T20,3412.141633 kBTU
2018-08-06T21,3305.51220696875 kBTU
2018-08-06T21,3305.51220696875 kBTU
2018-08-06T21,6184.5067098125 kBTU
2018-08-06T21,8103.836378375 kBTU
2018-08-06T22,7997.20695234375 kBTU
2018-08-06T22,8530.3540825 kBTU
2018-08-06T22,10023.1660469375 kBTU
2018-08-06T22,10556.31317709375 kBTU
2018-08-06T23,10769.57202915625 kBTU
2018-08-06T23,11515.978011375 kBTU
2018-08-06T23,11942.4957155 kBTU
2018-08-06T23,11942.4957155 kBTU
2018-08-07T00,11835.866289468751 kBTU
2018-08-07T00,11835.866289468751 kBTU
2018-08-07T00,11835.866289468751 kBTU
2018-08-07T00,11729.2368634375 kBTU
2018-08-07T01,11302.7191593125 kBTU
2018-08-07T01,11515.978011375 kBTU
2018-08-07T01,11942.4957155 kBTU
2018-08-07T01,11515.978011375 kBTU
2018-08-07T02,11729.2368634375 kBTU
2018-08-07T02,7037.542118062501 kBTU
2018-08-07T02,3092.25335490625 kBTU
2018-08-07T02,3092.25335490625 kBTU
2018-08-07T03,3412.141633 kBTU
2018-08-07T03,2559.10622475 kBTU
2018-08-07T03,2559.10622475 kBTU
2018-08-07T03,2559.10622475 kBTU
2018-08-07T04,2345.8473726875 kBTU
2018-08-07T04,2985.623928875 kBTU
2018-08-07T04,3092.25335490625 kBTU
2018-08-07T04,2772.3650768125003 kBTU
2018-08-07T05,2559.10622475 kBTU
2018-08-07T05,2025.95909459375 kBTU
2018-08-07T05,1599.4413904687501 kBTU
2018-08-07T05,1492.8119644375 kBTU
2018-08-07T06,1172.92368634375 kBTU
2018-08-07T06,1386.1825384062502 kBTU
2018-08-07T06,1279.553112375 kBTU
2018-08-07T06,1066.2942603125 kBTU
2018-08-07T07,1172.92368634375 kBTU
2018-08-07T07,1492.8119644375 kBTU
2018-08-07T07,1386.1825384062502 kBTU
2018-08-07T07,1386.1825384062502 kBTU
2018-08-07T08,1279.553112375 kBTU
2018-08-07T08,1172.92368634375 kBTU
2018-08-07T08,1172.92368634375 kBTU
2018-08-07T08,1172.92368634375 kBTU
2018-08-07T09,1172.92368634375 kBTU
2018-08-07T09,1599.4413904687501 kBTU
2018-08-07T09,1386.1825384062502 kBTU
2018-08-07T09,1279.553112375 kBTU
2018-08-07T10,1279.553112375 kBTU
2018-08-07T10,1172.92368634375 kBTU
2018-08-07T10,1172.92368634375 kBTU
2018-08-07T10,1172.92368634375 kBTU
2018-08-07T11,1386.1825384062502 kBTU
2018-08-07T11,1386.1825384062502 kBTU
2018-08-07T11,1386.1825384062502 kBTU
2018-08-07T11,1386.1825384062502 kBTU
2018-08-07T12,1279.553112375 kBTU
2018-08-07T12,1172.92368634375 kBTU
2018-08-07T12,1279.553112375 kBTU
2018-08-07T12,1279.553112375 kBTU
2018-08-07T13,1066.2942603125 kBTU
2018-08-07T13,1386.1825384062502 kBTU
2018-08-07T13,1492.8119644375 kBTU
2018-08-07T13,1492.8119644375 kBTU
2018-08-07T14,1706.0708165 kBTU
2018-08-07T14,1599.4413904687501 kBTU
