ts,v0
2018-08-03T09,0.0 kBTU
2018-08-03T10,99.328 kBTU
2018-08-03T10,100.352 kBTU
2018-08-03T10,100.352 kBTU
2018-08-03T10,99.328 kBTU
2018-08-03T11,100.352 kBTU
2018-08-03T11,100.352 kBTU
2018-08-03T11,99.328 kBTU
2018-08-03T12,100.352 kBTU
2018-08-03T12,100.352 kBTU
2018-08-03T12,99.328 kBTU
2018-08-03T12,100.352 kBTU
2018-08-03T13,0.0 kBTU
2018-08-03T13,100.352 kBTU
2018-08-03T13,99.328 kBTU
2018-08-03T13,100.352 kBTU
2018-08-03T14,100.352 kBTU
2018-08-03T14,99.328 kBTU
2018-08-03T14,100.352 kBTU
2018-08-03T14,100.352 kBTU
2018-08-03T15,99.328 kBTU
2018-08-03T15,0.0 kBTU
2018-08-03T15,100.352 kBTU
2018-08-03T15,100.352 kBTU
2018-08-03T16,99.328 kBTU
2018-08-03T16,100.352 kBTU
2018-08-03T16,100.352 kBTU
2018-08-03T16,99.328 kBTU
2018-08-03T17,100.352 kBTU
2018-08-03T17,100.352 kBTU
2018-08-03T17,0.0 kBTU
2018-08-03T17,99.328 kBTU
2018-08-03T18,100.352 kBTU
2018-08-03T18,100.352 kBTU
2018-08-03T18,99.328 kBTU
2018-08-03T18,100.352 kBTU
2018-08-03T19,0.0 kBTU
2018-08-03T19,100.352 kBTU
2018-08-03T19,99.328 kBTU
2018-08-03T19,100.352 kBTU
2018-08-03T20,0.0 kBTU
2018-08-03T20,99.328 kBTU
2018-08-03T20,100.352 kBTU
2018-08-03T20,0.0 kBTU
2018-08-03T21,100.352 kBTU
2018-08-03T21,0.0 kBTU
2018-08-03T21,99.328 kBTU
2018-08-03T21,0.0 kBTU
2018-08-03T22,100.352 kBTU
2018-08-03T22,0.0 kBTU
2018-08-03T22,100.352 kBTU
2018-08-03T22,99.328 kBTU
2018-08-03T23,0.0 kBTU
2018-08-03T23,100.352 kBTU
2018-08-03T23,0.0 kBTU
2018-08-03T23,100.352 kBTU
2018-08-04T00,99.328 kBTU
2018-08-04T00,0.0 kBTU
2018-08-04T00,100.352 kBTU
2018-08-04T01,0.0 kBTU
2018-08-04T01,100.352 kBTU
2018-08-04T01,0.0 kBTU
2018-08-04T01,99.328 kBTU
2018-08-04T02,0.0 kBTU
2018-08-04T02,0.0 kBTU
2018-08-04T02,100.352 kBTU
2018-08-04T02,0.0 kBTU
2018-08-04T03,100.352 kBTU
2018-08-04T03,0.0 kBTU
2018-08-04T03,0.0 kBTU
2018-08-04T03,99.328 kBTU
2018-08-04T04,0.0 kBTU
2018-08-04T04,100.352 kBTU
2018-08-04T04,0.0 kBTU
2018-08-04T04,0.0 kBTU
2018-08-04T05,100.352 kBTU
2018-08-04T05,0.0 kBTU
2018-08-04T05,99.328 kBTU
2018-08-04T05,0.0 kBTU
2018-08-04T06,100.352 kBTU
2018-08-04T06,0.0 kBTU
2018-08-04T06,100.352 kBTU
2018-08-04T06,99.328 kBTU
2018-08-04T07,0.0 kBTU
2018-08-04T07,100.352 kBTU
2018-08-04T07,0.0 kBTU
2018-08-04T07,100.352 kBTU
2018-08-04T08,99.328 kBTU
2018-08-04T08,0.0 kBTU
2018-08-04T08,100.352 kBTU
2018-08-04T08,100.352 kBTU
2018-08-04T09,0.0 kBTU
2018-08-04T09,99.328 kBTU
2018-08-04T09,100.352 kBTU
2018-08-04T09,0.0 kBTU
2018-08-04T10,99.328 kBTU
2018-08-04T10,0.0 kBTU
2018-08-04T10,100.352 kBTU
2018-08-04T10,100.352 kBTU
2018-08-04T11,99.328 kBTU
2018-08-04T11,100.352 kBTU
2018-08-04T11,100.352 kBTU
2018-08-04T12,0.0 kBTU
2018-08-04T12,99.328 kBTU
2018-08-04T12,100.352 kBTU
2018-08-04T12,100.352 kBTU
2018-08-04T13,0.0 kBTU
2018-08-04T13,99.328 kBTU
2018-08-04T13,100.352 kBTU
2018-08-04T13,100.352 kBTU
2018-08-04T14,0.0 kBTU
2018-08-04T14,99.328 kBTU
2018-08-04T14,100.352 kBTU
2018-08-04T14,100.352 kBTU
2018-08-04T15,99.328 kBTU
2018-08-04T15,100.352 kBTU
2018-08-04T15,0.0 kBTU
2018-08-04T15,100.352 kBTU
2018-08-04T16,99.328 kBTU
2018-08-04T16,100.352 kBTU
2018-08-04T16,199.68 kBTU
2018-08-04T16,100.352 kBTU
2018-08-04T17,100.352 kBTU
2018-08-04T17,99.328 kBTU
2018-08-04T17,100.352 kBTU
2018-08-04T17,100.352 kBTU
2018-08-04T18,99.328 kBTU
2018-08-04T18,100.352 kBTU
2018-08-04T18,100.352 kBTU
2018-08-04T18,99.328 kBTU
2018-08-04T19,100.352 kBTU
2018-08-04T19,100.352 kBTU
2018-08-04T19,99.328 kBTU
2018-08-04T19,199.68 kBTU
2018-08-04T20,100.352 kBTU
2018-08-04T20,100.352 kBTU
2018-08-04T20,99.328 kBTU
2018-08-04T20,100.352 kBTU
2018-08-04T21,100.352 kBTU
2018-08-04T21,99.328 kBTU
2018-08-04T21,100.352 kBTU
2018-08-04T21,100.352 kBTU
2018-08-04T22,99.328 kBTU
2018-08-04T22,100.352 kBTU
2018-08-04T22,0.0 kBTU
2018-08-04T22,100.352 kBTU
2018-08-04T23,99.328 kBTU
2018-08-04T23,100.352 kBTU
2018-08-04T23,100.352 kBTU
2018-08-04T23,99.328 kBTU
2018-08-05T00,100.352 kBTU
2018-08-05T00,0.0 kBTU
2018-08-05T00,100.352 kBTU
2018-08-05T00,99.328 kBTU
2018-08-05T01,100.352 kBTU
2018-08-05T01,100.352 kBTU
2018-08-05T01,99.328 kBTU
2018-08-05T01,100.352 kBTU
2018-08-05T02,100.352 kBTU
2018-08-05T02,99.328 kBTU
2018-08-05T02,100.352 kBTU
2018-08-05T03,100.352 kBTU
2018-08-05T03,99.328 kBTU
2018-08-05T03,100.352 kBTU
2018-08-05T03,99.328 kBTU
2018-08-05T04,0.0 kBTU
2018-08-05T04,100.352 kBTU
2018-08-05T04,199.68 kBTU
2018-08-05T05,100.352 kBTU
2018-08-05T05,100.352 kBTU
2018-08-05T05,99.328 kBTU
2018-08-05T06,100.352 kBTU
2018-08-05T06,100.352 kBTU
2018-08-05T06,99.328 kBTU
2018-08-05T06,0.0 kBTU
2018-08-05T07,100.352 kBTU
2018-08-05T07,199.68 kBTU
2018-08-05T07,100.352 kBTU
2018-08-05T08,100.352 kBTU
2018-08-05T08,0.0 kBTU
2018-08-05T08,99.328 kBTU
2018-08-05T08,100.352 kBTU
2018-08-05T09,199.68 kBTU
2018-08-05T09,0.0 kBTU
2018-08-05T09,100.352 kBTU
2018-08-05T10,100.352 kBTU
2018-08-05T10,199.68 kBTU
2018-08-05T10,0.0 kBTU
2018-08-05T11,100.352 kBTU
2018-08-05T11,99.328 kBTU
2018-08-05T11,100.352 kBTU
2018-08-05T11,100.352 kBTU
2018-08-05T12,99.328 kBTU
2018-08-05T12,0.0 kBTU
2018-08-05T12,100.352 kBTU
2018-08-05T12,100.352 kBTU
2018-08-05T13,99.328 kBTU
2018-08-05T13,100.352 kBTU
2018-08-05T13,100.352 kBTU
2018-08-05T13,0.0 kBTU
2018-08-05T14,199.68 kBTU
2018-08-05T14,199.68 kBTU
2018-08-05T15,100.352 kBTU
2018-08-05T15,99.328 kBTU
2018-08-05T15,100.352 kBTU
2018-08-05T16,100.352 kBTU
2018-08-05T16,99.328 kBTU
2018-08-05T16,100.352 kBTU
2018-08-05T16,100.352 kBTU
2018-08-05T17,99.328 kBTU
2018-08-05T17,100.352 kBTU
2018-08-05T17,100.352 kBTU
2018-08-05T17,99.328 kBTU
2018-08-05T18,100.352 kBTU
2018-08-05T18,100.352 kBTU
2018-08-05T18,99.328 kBTU
2018-08-05T18,200.704 kBTU
2018-08-05T19,99.328 kBTU
2018-08-05T19,100.352 kBTU
2018-08-05T19,100.352 kBTU
2018-08-05T19,99.328 kBTU
2018-08-05T20,100.352 kBTU
2018-08-05T20,100.352 kBTU
2018-08-05T20,99.328 kBTU
2018-08-05T20,100.352 kBTU
2018-08-05T21,100.352 kBTU
2018-08-05T21,99.328 kBTU
2018-08-05T21,199.68 kBTU
2018-08-05T22,0.0 kBTU
2018-08-05T22,100.352 kBTU
2018-08-05T22,100.352 kBTU
2018-08-05T22,99.328 kBTU
2018-08-05T23,100.352 kBTU
2018-08-05T23,100.352 kBTU
2018-08-05T23,99.328 kBTU
2018-08-05T23,0.0 kBTU
2018-08-06T00,100.352 kBTU
2018-08-06T00,100.352 kBTU
2018-08-06T00,99.328 kBTU
2018-08-06T00,100.352 kBTU
2018-08-06T01,100.352 kBTU
2018-08-06T01,99.328 kBTU
2018-08-06T01,100.352 kBTU
2018-08-06T01,0.0 kBTU
2018-08-06T02,100.352 kBTU
2018-08-06T02,99.328 kBTU
2018-08-06T02,100.352 kBTU
2018-08-06T02,100.352 kBTU
2018-08-06T03,99.328 kBTU
2018-08-06T03,100.352 kBTU
2018-08-06T03,0.0 kBTU
2018-08-06T03,100.352 kBTU
2018-08-06T04,99.328 kBTU
2018-08-06T04,100.352 kBTU
2018-08-06T04,100.352 kBTU
2018-08-06T04,99.328 kBTU
2018-08-06T05,0.0 kBTU
2018-08-06T05,100.352 kBTU
2018-08-06T05,100.352 kBTU
2018-08-06T05,99.328 kBTU
2018-08-06T06,100.352 kBTU
2018-08-06T06,100.352 kBTU
2018-08-06T06,0.0 kBTU
2018-08-06T06,99.328 kBTU
2018-08-06T07,200.704 kBTU
2018-08-06T07,99.328 kBTU
2018-08-06T07,100.352 kBTU
2018-08-06T08,99.328 kBTU
2018-08-06T08,100.352 kBTU
2018-08-06T08,100.352 kBTU
2018-08-06T09,0.0 kBTU
2018-08-06T09,99.328 kBTU
2018-08-06T09,100.352 kBTU
2018-08-06T09,100.352 kBTU
2018-08-06T10,199.68 kBTU
2018-08-06T10,0.0 kBTU
2018-08-06T10,100.352 kBTU
2018-08-06T11,99.328 kBTU
2018-08-06T11,100.352 kBTU
2018-08-06T11,100.352 kBTU
2018-08-06T11,0.0 kBTU
2018-08-06T12,99.328 kBTU
2018-08-06T12,100.352 kBTU
2018-08-06T12,100.352 kBTU
2018-08-06T12,99.328 kBTU
2018-08-06T13,100.352 kBTU
2018-08-06T13,100.352 kBTU
2018-08-06T13,0.0 kBTU
2018-08-06T13,99.328 kBTU
2018-08-06T14,100.352 kBTU
2018-08-06T14,100.352 kBTU
2018-08-06T14,99.328 kBTU
2018-08-06T14,100.352 kBTU
2018-08-06T15,100.352 kBTU
2018-08-06T15,99.328 kBTU
2018-08-06T15,0.0 kBTU
2018-08-06T15,100.352 kBTU
2018-08-06T16,100.352 kBTU
2018-08-06T16,99.328 kBTU
2018-08-06T16,100.352 kBTU
2018-08-06T16,99.328 kBTU
2018-08-06T17,100.352 kBTU
2018-08-06T17,100.352 kBTU
2018-08-06T17,99.328 kBTU
2018-08-06T17,100.352 kBTU
2018-08-06T18,100.352 kBTU
2018-08-06T18,199.68 kBTU
2018-08-06T18,100.352 kBTU
2018-08-06T18,99.328 kBTU
2018-08-06T19,200.704 kBTU
2018-08-06T19,99.328 kBTU
2018-08-06T19,100.352 kBTU
2018-08-06T20,100.352 kBTU
2018-08-06T20,99.328 kBTU
2018-08-06T20,200.704 kBTU
2018-08-06T20,99.328 kBTU
2018-08-06T21,100.352 kBTU
2018-08-06T21,100.352 kBTU
2018-08-06T21,0.0 kBTU
2018-08-06T21,99.328 kBTU
2018-08-06T22,100.352 kBTU
2018-08-06T22,100.352 kBTU
2018-08-06T22,99.328 kBTU
2018-08-06T22,100.352 kBTU
2018-08-06T23,199.68 kBTU
2018-08-06T23,0.0 kBTU
2018-08-06T23,100.352 kBTU
2018-08-07T00,100.352 kBTU
2018-08-07T00,99.328 kBTU
2018-08-07T00,100.352 kBTU
2018-08-07T00,100.352 kBTU
2018-08-07T01,99.328 kBTU
2018-08-07T01,100.352 kBTU
2018-08-07T01,0.0 kBTU
2018-08-07T01,99.328 kBTU
2018-08-07T02,100.352 kBTU
2018-08-07T02,100.352 kBTU
2018-08-07T02,99.328 kBTU
2018-08-07T02,100.352 kBTU
2018-08-07T03,100.352 kBTU
2018-08-07T03,0.0 kBTU
2018-08-07T03,99.328 kBTU
2018-08-07T03,100.352 kBTU
2018-08-07T04,199.68 kBTU
2018-08-07T04,100.352 kBTU
2018-08-07T04,0.0 kBTU
2018-08-07T05,100.352 kBTU
2018-08-07T05,99.328 kBTU
2018-08-07T05,200.704 kBTU
2018-08-07T06,0.0 kBTU
2018-08-07T06,99.328 kBTU
2018-08-07T06,100.352 kBTU
2018-08-07T06,100.352 kBTU
2018-08-07T07,99.328 kBTU
2018-08-07T07,100.352 kBTU
2018-08-07T07,0.0 kBTU
2018-08-07T07,100.352 kBTU
2018-08-07T08,99.328 kBTU
2018-08-07T08,100.352 kBTU
2018-08-07T08,100.352 kBTU
2018-08-07T08,0.0 kBTU
2018-08-07T09,99.328 kBTU
2018-08-07T09,100.352 kBTU
2018-08-07T09,100.352 kBTU
2018-08-07T09,99.328 kBTU
2018-08-07T10,0.0 kBTU
2018-08-07T10,100.352 kBTU
2018-08-07T10,99.328 kBTU
2018-08-07T10,200.704 kBTU
2018-08-07T11,99.328 kBTU
2018-08-07T11,100.352 kBTU
2018-08-07T11,0.0 kBTU
2018-08-07T12,100.352 kBTU
2018-08-07T12,99.328 kBTU
2018-08-07T12,100.352 kBTU
2018-08-07T12,100.352 kBTU
2018-08-07T13,99.328 kBTU
2018-08-07T13,100.352 kBTU
2018-08-07T13,100.352 kBTU
2018-08-07T14,99.328 kBTU
2018-08-07T14,100.352 kBTU
2018-08-07T14,199.68 kBTU
2018-08-07T15,100.352 kBTU
2018-08-07T15,100.352 kBTU
2018-08-07T15,99.328 kBTU
2018-08-07T15,100.352 kBTU
2018-08-07T16,0.0 kBTU
2018-08-07T16,199.68 kBTU
2018-08-07T16,100.352 kBTU
2018-08-07T16,100.352 kBTU
2018-08-07T17,99.328 kBTU
2018-08-07T17,100.352 kBTU
2018-08-07T17,100.352 kBTU
2018-08-07T17,99.328 kBTU
2018-08-07T18,200.704 kBTU
2018-08-07T18,99.328 kBTU
2018-08-07T18,100.352 kBTU
2018-08-07T18,100.352 kBTU
2018-08-07T19,99.328 kBTU
2018-08-07T19,100.352 kBTU
2018-08-07T19,99.328 kBTU
2018-08-07T19,100.352 kBTU
2018-08-07T20,199.68 kBTU
2018-08-07T20,100.352 kBTU
2018-08-07T20,100.352 kBTU
2018-08-07T20,99.328 kBTU
2018-08-07T21,100.352 kBTU
2018-08-07T21,199.68 kBTU
2018-08-07T21,100.352 kBTU
2018-08-07T22,100.352 kBTU
2018-08-07T22,199.68 kBTU
2018-08-07T22,100.352 kBTU
2018-08-07T22,99.328 kBTU
2018-08-07T23,100.352 kBTU
2018-08-07T23,100.352 kBTU
2018-08-07T23,99.328 kBTU
2018-08-08T00,100.352 kBTU
2018-08-08T00,100.352 kBTU
2018-08-08T00,99.328 kBTU
2018-08-08T00,100.352 kBTU
2018-08-08T01,0.0 kBTU
2018-08-08T01,100.352 kBTU
2018-08-08T01,99.328 kBTU
2018-08-08T01,100.352 kBTU
2018-08-08T02,100.352 kBTU
2018-08-08T02,99.328 kBTU
2018-08-08T02,100.352 kBTU
2018-08-08T02,0.0 kBTU
2018-08-08T03,99.328 kBTU
2018-08-08T03,100.352 kBTU
2018-08-08T03,100.352 kBTU
2018-08-08T03,99.328 kBTU
2018-08-08T04,100.352 kBTU
2018-08-08T04,100.352 kBTU
2018-08-08T04,0.0 kBTU
2018-08-08T04,99.328 kBTU
2018-08-08T05,100.352 kBTU
2018-08-08T05,100.352 kBTU
2018-08-08T05,99.328 kBTU
2018-08-08T05,100.352 kBTU
2018-08-08T06,100.352 kBTU
2018-08-08T06,0.0 kBTU
2018-08-08T06,99.328 kBTU
2018-08-08T06,100.352 kBTU
2018-08-08T07,100.352 kBTU
2018-08-08T07,199.68 kBTU
2018-08-08T07,0.0 kBTU
2018-08-08T08,100.352 kBTU
2018-08-08T08,99.328 kBTU
2018-08-08T08,100.352 kBTU
2018-08-08T08,100.352 kBTU
2018-08-08T09,0.0 kBTU
2018-08-08T09,99.328 kBTU
2018-08-08T09,100.352 kBTU
2018-08-08T09,100.352 kBTU
2018-08-08T10,99.328 kBTU
2018-08-08T10,100.352 kBTU
2018-08-08T10,0.0 kBTU
2018-08-08T10,100.352 kBTU
2018-08-08T11,99.328 kBTU
2018-08-08T11,100.352 kBTU
2018-08-08T11,100.352 kBTU
2018-08-08T11,99.328 kBTU
2018-08-08T12,100.352 kBTU
2018-08-08T12,100.352 kBTU
2018-08-08T12,0.0 kBTU
2018-08-08T12,99.328 kBTU
2018-08-08T13,100.352 kBTU
2018-08-08T13,99.328 kBTU
2018-08-08T13,100.352 kBTU
2018-08-08T13,100.352 kBTU
2018-08-08T14,99.328 kBTU
2018-08-08T14,100.352 kBTU
2018-08-08T14,100.352 kBTU
2018-08-08T14,0.0 kBTU
2018-08-08T15,99.328 kBTU
2018-08-08T15,100.352 kBTU
2018-08-08T15,199.68 kBTU
2018-08-08T15,100.352 kBTU
2018-08-08T16,100.352 kBTU
2018-08-08T16,99.328 kBTU
2018-08-08T16,100.352 kBTU
2018-08-08T16,100.352 kBTU
2018-08-08T17,199.68 kBTU
2018-08-08T17,100.352 kBTU
2018-08-08T17,99.328 kBTU
2018-08-08T17,100.352 kBTU
2018-08-08T18,100.352 kBTU
2018-08-08T18,99.328 kBTU
2018-08-08T18,100.352 kBTU
2018-08-08T18,199.68 kBTU
2018-08-08T19,100.352 kBTU
2018-08-08T19,100.352 kBTU
2018-08-08T19,99.328 kBTU
2018-08-08T19,100.352 kBTU
2018-08-08T20,99.328 kBTU
2018-08-08T20,200.704 kBTU
2018-08-08T20,99.328 kBTU
2018-08-08T20,100.352 kBTU
2018-08-08T21,100.352 kBTU
2018-08-08T21,99.328 kBTU
2018-08-08T21,100.352 kBTU
2018-08-08T21,100.352 kBTU
2018-08-08T22,199.68 kBTU
2018-08-08T22,199.68 kBTU
2018-08-08T22,100.352 kBTU
2018-08-08T23,100.352 kBTU
2018-08-08T23,199.68 kBTU
2018-08-08T23,199.68 kBTU
2018-08-09T00,100.352 kBTU
2018-08-09T00,100.352 kBTU
2018-08-09T00,99.328 kBTU
2018-08-09T00,100.352 kBTU
2018-08-09T01,0.0 kBTU
2018-08-09T01,100.352 kBTU
2018-08-09T01,99.328 kBTU
2018-08-09T01,100.352 kBTU
2018-08-09T02,100.352 kBTU
2018-08-09T02,99.328 kBTU
2018-08-09T02,100.352 kBTU
2018-08-09T02,100.352 kBTU
2018-08-09T03,0.0 kBTU
2018-08-09T03,99.328 kBTU
2018-08-09T03,100.352 kBTU
2018-08-09T03,100.352 kBTU
2018-08-09T04,99.328 kBTU
2018-08-09T04,100.352 kBTU
2018-08-09T04,99.328 kBTU
2018-08-09T04,100.352 kBTU
2018-08-09T05,100.352 kBTU
2018-08-09T05,99.328 kBTU
2018-08-09T05,100.352 kBTU
2018-08-09T06,100.352 kBTU
2018-08-09T06,99.328 kBTU
2018-08-09T06,100.352 kBTU
2018-08-09T06,0.0 kBTU
2018-08-09T07,100.352 kBTU
2018-08-09T07,99.328 kBTU
2018-08-09T07,100.352 kBTU
2018-08-09T07,100.352 kBTU
2018-08-09T08,99.328 kBTU
2018-08-09T08,100.352 kBTU
2018-08-09T08,0.0 kBTU
2018-08-09T08,100.352 kBTU
2018-08-09T09,99.328 kBTU
2018-08-09T09,100.352 kBTU
2018-08-09T09,100.352 kBTU
2018-08-09T09,99.328 kBTU
2018-08-09T10,0.0 kBTU
2018-08-09T10,100.352 kBTU
2018-08-09T10,100.352 kBTU
2018-08-09T10,199.68 kBTU
2018-08-09T11,100.352 kBTU
2018-08-09T11,99.328 kBTU
2018-08-09T11,100.352 kBTU
