ts,v0
2018-08-02T12,17060.708165 kBTU
2018-08-02T12,16847.4493129375 kBTU
2018-08-02T12,16634.190460875 kBTU
2018-08-02T12,16207.67275675 kBTU
2018-08-02T13,16207.67275675 kBTU
2018-08-02T13,16207.67275675 kBTU
2018-08-02T13,16847.4493129375 kBTU
2018-08-02T13,16420.931608812498 kBTU
2018-08-02T14,16207.67275675 kBTU
2018-08-02T14,16420.931608812498 kBTU
2018-08-02T14,16420.931608812498 kBTU
2018-08-02T14,14714.8607923125 kBTU
2018-08-02T15,13861.8253840625 kBTU
2018-08-02T15,13648.566532 kBTU
2018-08-02T15,13861.8253840625 kBTU
2018-08-02T15,13648.566532 kBTU
2018-08-02T16,13435.3076799375 kBTU
2018-08-02T16,13222.048827875 kBTU
2018-08-02T16,13222.048827875 kBTU
2018-08-02T16,12582.272271687501 kBTU
2018-08-02T17,12155.7545675625 kBTU
2018-08-02T17,11942.4957155 kBTU
2018-08-02T17,10876.2014551875 kBTU
2018-08-02T17,11089.460307250001 kBTU
2018-08-02T18,10876.2014551875 kBTU
2018-08-02T18,10662.942603125 kBTU
2018-08-02T18,11089.460307250001 kBTU
2018-08-02T18,10662.942603125 kBTU
2018-08-02T19,10876.2014551875 kBTU
2018-08-02T19,10662.942603125 kBTU
2018-08-02T19,10023.1660469375 kBTU
2018-08-02T19,9809.907194875 kBTU
2018-08-02T20,9809.907194875 kBTU
2018-08-02T20,9596.6483428125 kBTU
2018-08-02T20,9809.907194875 kBTU
2018-08-02T20,10023.1660469375 kBTU
2018-08-02T21,10023.1660469375 kBTU
2018-08-02T21,10236.424899 kBTU
2018-08-02T21,10449.6837510625 kBTU
2018-08-02T21,9809.907194875 kBTU
2018-08-02T22,10236.424899 kBTU
2018-08-02T22,9809.907194875 kBTU
2018-08-02T22,10023.1660469375 kBTU
2018-08-02T22,10023.1660469375 kBTU
2018-08-02T23,10023.1660469375 kBTU
2018-08-02T23,10023.1660469375 kBTU
2018-08-02T23,10023.1660469375 kBTU
2018-08-02T23,9383.38949075 kBTU
2018-08-03T00,9383.38949075 kBTU
2018-08-03T00,9383.38949075 kBTU
2018-08-03T00,9383.38949075 kBTU
2018-08-03T00,9596.6483428125 kBTU
2018-08-03T01,9383.38949075 kBTU
2018-08-03T01,9383.38949075 kBTU
2018-08-03T01,9383.38949075 kBTU
2018-08-03T01,9596.6483428125 kBTU
2018-08-03T02,9383.38949075 kBTU
2018-08-03T02,9383.38949075 kBTU
2018-08-03T02,9383.38949075 kBTU
2018-08-03T02,9596.6483428125 kBTU
2018-08-03T03,9170.1306386875 kBTU
2018-08-03T03,9596.6483428125 kBTU
2018-08-03T03,9596.6483428125 kBTU
2018-08-03T03,9383.38949075 kBTU
2018-08-03T04,8103.836378375 kBTU
2018-08-03T04,7890.5775263125 kBTU
2018-08-03T04,8103.836378375 kBTU
2018-08-03T04,7890.5775263125 kBTU
2018-08-03T05,7890.5775263125 kBTU
2018-08-03T05,8530.3540825 kBTU
2018-08-03T05,9170.1306386875 kBTU
2018-08-03T05,8743.612934562501 kBTU
2018-08-03T06,8317.0952304375 kBTU
2018-08-03T06,8743.612934562501 kBTU
2018-08-03T06,8317.0952304375 kBTU
2018-08-03T06,10236.424899 kBTU
2018-08-03T07,12582.272271687501 kBTU
2018-08-03T07,13435.3076799375 kBTU
2018-08-03T07,11302.7191593125 kBTU
2018-08-03T07,12155.7545675625 kBTU
2018-08-03T08,25591.062247500002 kBTU
2018-08-03T08,44144.5823769375 kBTU
2018-08-03T08,43504.80582075 kBTU
2018-08-03T08,43931.323524875 kBTU
2018-08-03T09,44144.5823769375 kBTU
2018-08-03T09,44357.841229000005 kBTU
2018-08-03T09,44357.841229000005 kBTU
2018-08-03T09,44357.841229000005 kBTU
2018-08-03T10,45210.87663725 kBTU
2018-08-03T10,46063.9120455 kBTU
2018-08-03T10,45850.6531934375 kBTU
2018-08-03T10,46277.1708975625 kBTU
2018-08-03T11,47130.2063058125 kBTU
2018-08-03T11,48196.500566125 kBTU
2018-08-03T11,46703.6886016875 kBTU
2018-08-03T11,47130.2063058125 kBTU
2018-08-03T12,46916.94745375 kBTU
2018-08-03T12,50329.089086750006 kBTU
2018-08-03T12,47769.982862 kBTU
2018-08-03T12,54381.007275937496 kBTU
2018-08-03T13,49476.0536785 kBTU
2018-08-03T13,51182.124495000004 kBTU
2018-08-03T13,51182.124495000004 kBTU
2018-08-03T13,51821.9010511875 kBTU
2018-08-03T14,50115.8302346875 kBTU
2018-08-03T14,49689.3125305625 kBTU
2018-08-03T14,50755.606790875 kBTU
2018-08-03T14,50329.089086750006 kBTU
2018-08-03T15,52674.93645943751 kBTU
2018-08-03T15,49689.3125305625 kBTU
2018-08-03T15,50755.606790875 kBTU
2018-08-03T15,49689.3125305625 kBTU
2018-08-03T16,50115.8302346875 kBTU
2018-08-03T16,49689.3125305625 kBTU
2018-08-03T16,49689.3125305625 kBTU
2018-08-03T16,49902.571382625 kBTU
2018-08-03T17,48623.01827025 kBTU
2018-08-03T17,46063.9120455 kBTU
2018-08-03T17,46277.1708975625 kBTU
2018-08-03T17,44571.100081062505 kBTU
2018-08-03T18,44997.6177851875 kBTU
2018-08-03T18,47983.241714062504 kBTU
2018-08-03T18,44571.100081062505 kBTU
2018-08-03T18,43931.323524875 kBTU
2018-08-03T19,45210.87663725 kBTU
2018-08-03T19,42651.7704125 kBTU
2018-08-03T19,43078.288116625 kBTU
2018-08-03T19,42651.7704125 kBTU
2018-08-03T20,42865.0292645625 kBTU
2018-08-03T20,42651.7704125 kBTU
2018-08-03T20,41585.476152187504 kBTU
2018-08-03T20,41585.476152187504 kBTU
2018-08-03T21,42865.0292645625 kBTU
2018-08-03T21,42011.9938563125 kBTU
2018-08-03T21,40945.699596 kBTU
2018-08-03T21,41585.476152187504 kBTU
2018-08-03T22,40732.4407439375 kBTU
2018-08-03T22,40732.4407439375 kBTU
2018-08-03T22,40945.699596 kBTU
2018-08-03T22,40305.9230398125 kBTU
2018-08-03T23,40519.181891875 kBTU
2018-08-03T23,40519.181891875 kBTU
2018-08-03T23,39666.146483625 kBTU
2018-08-03T23,40519.181891875 kBTU
2018-08-04T00,37107.040258875 kBTU
2018-08-04T00,39666.146483625 kBTU
2018-08-04T00,38813.111075374996 kBTU
2018-08-04T00,38386.59337125 kBTU
2018-08-04T01,36680.52255475 kBTU
2018-08-04T01,35827.487146499996 kBTU
2018-08-04T01,35827.487146499996 kBTU
2018-08-04T01,35827.487146499996 kBTU
2018-08-04T02,35187.7105903125 kBTU
2018-08-04T02,35187.7105903125 kBTU
2018-08-04T02,35614.228294437504 kBTU
2018-08-04T02,35614.228294437504 kBTU
2018-08-04T03,35400.969442375 kBTU
2018-08-04T03,35400.969442375 kBTU
2018-08-04T03,35827.487146499996 kBTU
2018-08-04T03,34974.451738250005 kBTU
2018-08-04T04,35614.228294437504 kBTU
2018-08-04T04,70162.1623285625 kBTU
2018-08-04T04,35400.969442375 kBTU
2018-08-04T05,34974.451738250005 kBTU
2018-08-04T05,35400.969442375 kBTU
2018-08-04T05,35187.7105903125 kBTU
2018-08-04T05,35187.7105903125 kBTU
2018-08-04T06,34974.451738250005 kBTU
2018-08-04T06,35187.7105903125 kBTU
2018-08-04T06,34334.6751820625 kBTU
2018-08-04T06,34761.1928861875 kBTU
2018-08-04T07,34547.934034125 kBTU
2018-08-04T07,34334.6751820625 kBTU
2018-08-04T07,34334.6751820625 kBTU
2018-08-04T07,34974.451738250005 kBTU
2018-08-04T08,34761.1928861875 kBTU
2018-08-04T08,34761.1928861875 kBTU
2018-08-04T08,35827.487146499996 kBTU
2018-08-04T08,35400.969442375 kBTU
2018-08-04T09,36040.7459985625 kBTU
2018-08-04T09,35827.487146499996 kBTU
2018-08-04T09,35827.487146499996 kBTU
2018-08-04T09,36040.7459985625 kBTU
2018-08-04T10,36040.7459985625 kBTU
2018-08-04T10,36680.52255475 kBTU
2018-08-04T10,38173.3345191875 kBTU
2018-08-04T10,39026.3699274375 kBTU
2018-08-04T11,39026.3699274375 kBTU
2018-08-04T11,41158.9584480625 kBTU
2018-08-04T11,41585.476152187504 kBTU
2018-08-04T11,40945.699596 kBTU
2018-08-04T12,40092.66418775 kBTU
2018-08-04T12,42438.511560437495 kBTU
2018-08-04T12,41372.217300125005 kBTU
2018-08-04T12,42651.7704125 kBTU
2018-08-04T13,42651.7704125 kBTU
2018-08-04T13,42438.511560437495 kBTU
2018-08-04T13,42438.511560437495 kBTU
2018-08-04T13,42865.0292645625 kBTU
2018-08-04T14,42651.7704125 kBTU
2018-08-04T14,42438.511560437495 kBTU
2018-08-04T14,42651.7704125 kBTU
2018-08-04T14,42225.252708375 kBTU
2018-08-04T15,41798.73500425 kBTU
2018-08-04T15,41798.73500425 kBTU
2018-08-04T15,41798.73500425 kBTU
2018-08-04T15,42225.252708375 kBTU
2018-08-04T16,42438.511560437495 kBTU
2018-08-04T16,42438.511560437495 kBTU
2018-08-04T16,42011.9938563125 kBTU
2018-08-04T16,42651.7704125 kBTU
2018-08-04T17,42865.0292645625 kBTU
2018-08-04T17,42011.9938563125 kBTU
2018-08-04T17,42225.252708375 kBTU
2018-08-04T17,42865.0292645625 kBTU
2018-08-04T18,42011.9938563125 kBTU
2018-08-04T18,42438.511560437495 kBTU
2018-08-04T18,42865.0292645625 kBTU
2018-08-04T18,42438.511560437495 kBTU
2018-08-04T19,42438.511560437495 kBTU
2018-08-04T19,42011.9938563125 kBTU
2018-08-04T19,41585.476152187504 kBTU
2018-08-04T19,41372.217300125005 kBTU
2018-08-04T20,40092.66418775 kBTU
2018-08-04T20,39666.146483625 kBTU
2018-08-04T20,39239.6287795 kBTU
2018-08-04T20,39026.3699274375 kBTU
2018-08-04T21,39666.146483625 kBTU
2018-08-04T21,39666.146483625 kBTU
2018-08-04T21,37107.040258875 kBTU
2018-08-04T21,37533.557963 kBTU
2018-08-04T22,37320.2991109375 kBTU
2018-08-04T22,36467.2637026875 kBTU
2018-08-04T22,34547.934034125 kBTU
2018-08-04T22,34334.6751820625 kBTU
2018-08-04T23,34547.934034125 kBTU
2018-08-04T23,34974.451738250005 kBTU
2018-08-04T23,34334.6751820625 kBTU
2018-08-04T23,34547.934034125 kBTU
2018-08-05T00,33055.1220696875 kBTU
2018-08-05T00,34121.41633 kBTU
2018-08-05T00,34547.934034125 kBTU
2018-08-05T00,34334.6751820625 kBTU
2018-08-05T01,34121.41633 kBTU
2018-08-05T01,34121.41633 kBTU
2018-08-05T01,34334.6751820625 kBTU
2018-08-05T01,34121.41633 kBTU
2018-08-05T02,33694.898625875 kBTU
2018-08-05T02,68669.350364125 kBTU
2018-08-05T02,34334.6751820625 kBTU
2018-08-05T03,34334.6751820625 kBTU
2018-08-05T03,34121.41633 kBTU
2018-08-05T03,33481.6397738125 kBTU
2018-08-05T03,33908.1574779375 kBTU
2018-08-05T04,33694.898625875 kBTU
2018-08-05T04,33268.38092175 kBTU
2018-08-05T04,33694.898625875 kBTU
2018-08-05T04,32841.863217624996 kBTU
2018-08-05T05,33268.38092175 kBTU
2018-08-05T05,33481.6397738125 kBTU
2018-08-05T05,33268.38092175 kBTU
2018-08-05T05,33268.38092175 kBTU
2018-08-05T06,33055.1220696875 kBTU
2018-08-05T06,33268.38092175 kBTU
2018-08-05T06,32628.604365562504 kBTU
2018-08-05T06,32415.3455135 kBTU
2018-08-05T07,32202.086661437497 kBTU
2018-08-05T07,32415.3455135 kBTU
2018-08-05T07,32628.604365562504 kBTU
2018-08-05T07,32415.3455135 kBTU
2018-08-05T08,32415.3455135 kBTU
2018-08-05T08,32628.604365562504 kBTU
2018-08-05T08,32415.3455135 kBTU
2018-08-05T08,32628.604365562504 kBTU
2018-08-05T09,32415.3455135 kBTU
2018-08-05T09,32415.3455135 kBTU
2018-08-05T09,33268.38092175 kBTU
2018-08-05T09,68242.83266 kBTU
2018-08-05T10,35614.228294437504 kBTU
2018-08-05T10,35400.969442375 kBTU
2018-08-05T10,35400.969442375 kBTU
2018-08-05T11,35187.7105903125 kBTU
2018-08-05T11,35187.7105903125 kBTU
2018-08-05T11,35400.969442375 kBTU
2018-08-05T11,35614.228294437504 kBTU
2018-08-05T12,35614.228294437504 kBTU
2018-08-05T12,35614.228294437504 kBTU
2018-08-05T12,36040.7459985625 kBTU
2018-08-05T12,35614.228294437504 kBTU
2018-08-05T13,36040.7459985625 kBTU
2018-08-05T13,36254.004850625 kBTU
2018-08-05T13,38599.852223312504 kBTU
2018-08-05T13,36467.2637026875 kBTU
2018-08-05T14,38599.852223312504 kBTU
2018-08-05T14,38599.852223312504 kBTU
2018-08-05T14,38813.111075374996 kBTU
2018-08-05T14,39026.3699274375 kBTU
2018-08-05T15,37533.557963 kBTU
2018-08-05T15,36254.004850625 kBTU
2018-08-05T15,36254.004850625 kBTU
2018-08-05T15,36680.52255475 kBTU
2018-08-05T16,35400.969442375 kBTU
2018-08-05T16,34761.1928861875 kBTU
2018-08-05T16,35400.969442375 kBTU
2018-08-05T16,35614.228294437504 kBTU
2018-08-05T17,36680.52255475 kBTU
2018-08-05T17,38386.59337125 kBTU
2018-08-05T17,38813.111075374996 kBTU
2018-08-05T17,37960.075667125006 kBTU
2018-08-05T18,39239.6287795 kBTU
2018-08-05T18,39666.146483625 kBTU
2018-08-05T18,38386.59337125 kBTU
2018-08-05T18,39452.8876315625 kBTU
2018-08-05T19,39239.6287795 kBTU
2018-08-05T19,38813.111075374996 kBTU
2018-08-05T19,39026.3699274375 kBTU
2018-08-05T19,35614.228294437504 kBTU
2018-08-05T20,35400.969442375 kBTU
2018-08-05T20,35400.969442375 kBTU
2018-08-05T20,34761.1928861875 kBTU
2018-08-05T20,34974.451738250005 kBTU
2018-08-05T21,35187.7105903125 kBTU
2018-08-05T21,34974.451738250005 kBTU
2018-08-05T21,34974.451738250005 kBTU
2018-08-05T21,34547.934034125 kBTU
2018-08-05T22,34761.1928861875 kBTU
2018-08-05T22,34974.451738250005 kBTU
2018-08-05T22,68882.6092161875 kBTU
2018-08-05T23,34334.6751820625 kBTU
2018-08-05T23,33694.898625875 kBTU
2018-08-05T23,34334.6751820625 kBTU
2018-08-05T23,33481.6397738125 kBTU
2018-08-06T00,32202.086661437497 kBTU
2018-08-06T00,68242.83266 kBTU
2018-08-06T00,34121.41633 kBTU
2018-08-06T01,33694.898625875 kBTU
2018-08-06T01,33694.898625875 kBTU
2018-08-06T01,33694.898625875 kBTU
2018-08-06T01,33908.1574779375 kBTU
2018-08-06T02,33481.6397738125 kBTU
2018-08-06T02,33908.1574779375 kBTU
2018-08-06T02,12155.7545675625 kBTU
2018-08-06T02,7250.800970124999 kBTU
2018-08-06T03,7037.542118062501 kBTU
2018-08-06T03,7250.800970124999 kBTU
2018-08-06T03,7037.542118062501 kBTU
2018-08-06T03,7250.800970124999 kBTU
2018-08-06T04,7037.542118062501 kBTU
2018-08-06T04,7037.542118062501 kBTU
2018-08-06T04,7250.800970124999 kBTU
2018-08-06T04,7037.542118062501 kBTU
2018-08-06T05,7250.800970124999 kBTU
2018-08-06T05,7037.542118062501 kBTU
2018-08-06T05,28363.4273243125 kBTU
2018-08-06T05,32628.604365562504 kBTU
2018-08-06T06,32415.3455135 kBTU
2018-08-06T06,32415.3455135 kBTU
2018-08-06T06,32415.3455135 kBTU
2018-08-06T06,32628.604365562504 kBTU
2018-08-06T07,32841.863217624996 kBTU
2018-08-06T07,16634.190460875 kBTU
2018-08-06T07,9383.38949075 kBTU
2018-08-06T07,8743.612934562501 kBTU
2018-08-06T08,8743.612934562501 kBTU
2018-08-06T08,9383.38949075 kBTU
2018-08-06T08,9596.6483428125 kBTU
2018-08-06T08,9809.907194875 kBTU
2018-08-06T09,10449.6837510625 kBTU
2018-08-06T09,11942.4957155 kBTU
2018-08-06T09,12795.531123750001 kBTU
2018-08-06T09,13435.3076799375 kBTU
2018-08-06T10,13861.8253840625 kBTU
2018-08-06T10,14288.343088187501 kBTU
2018-08-06T10,14501.601940249999 kBTU
2018-08-06T10,15141.3784964375 kBTU
2018-08-06T11,15141.3784964375 kBTU
2018-08-06T11,15354.6373485 kBTU
2018-08-06T11,15141.3784964375 kBTU
2018-08-06T11,15141.3784964375 kBTU
2018-08-06T12,14501.601940249999 kBTU
2018-08-06T12,14288.343088187501 kBTU
2018-08-06T12,14714.8607923125 kBTU
2018-08-06T12,15781.155052625 kBTU
2018-08-06T13,16420.931608812498 kBTU
2018-08-06T13,15994.4139046875 kBTU
2018-08-06T13,15781.155052625 kBTU
2018-08-06T13,16207.67275675 kBTU
2018-08-06T14,15354.6373485 kBTU
2018-08-06T14,16207.67275675 kBTU
2018-08-06T14,15994.4139046875 kBTU
2018-08-06T14,18340.261277375 kBTU
2018-08-06T15,15781.155052625 kBTU
2018-08-06T15,15994.4139046875 kBTU
2018-08-06T15,15567.896200562502 kBTU
2018-08-06T15,15354.6373485 kBTU
2018-08-06T16,14501.601940249999 kBTU
2018-08-06T16,14288.343088187501 kBTU
2018-08-06T16,14075.084236125002 kBTU
2018-08-06T16,14288.343088187501 kBTU
2018-08-06T17,14928.119644375 kBTU
2018-08-06T17,14288.343088187501 kBTU
2018-08-06T17,13008.789975812499 kBTU
2018-08-06T17,12369.013419625 kBTU
2018-08-06T18,12369.013419625 kBTU
2018-08-06T18,12155.7545675625 kBTU
2018-08-06T18,12369.013419625 kBTU
2018-08-06T18,9596.6483428125 kBTU
2018-08-06T19,9596.6483428125 kBTU
2018-08-06T19,10023.1660469375 kBTU
2018-08-06T19,9809.907194875 kBTU
2018-08-06T19,9809.907194875 kBTU
2018-08-06T20,10023.1660469375 kBTU
2018-08-06T20,10023.1660469375 kBTU
2018-08-06T20,10023.1660469375 kBTU
2018-08-06T20,9809.907194875 kBTU
2018-08-06T21,10449.6837510625 kBTU
2018-08-06T21,10662.942603125 kBTU
2018-08-06T21,10023.1660469375 kBTU
2018-08-06T21,9809.907194875 kBTU
2018-08-06T22,9596.6483428125 kBTU
2018-08-06T22,9809.907194875 kBTU
2018-08-06T22,9596.6483428125 kBTU
2018-08-06T22,9809.907194875 kBTU
2018-08-06T23,9596.6483428125 kBTU
2018-08-06T23,9809.907194875 kBTU
2018-08-06T23,9170.1306386875 kBTU
2018-08-06T23,8956.871786624999 kBTU
2018-08-07T00,8743.612934562501 kBTU
2018-08-07T00,8956.871786624999 kBTU
2018-08-07T00,8956.871786624999 kBTU
2018-08-07T00,8956.871786624999 kBTU
2018-08-07T01,8743.612934562501 kBTU
2018-08-07T01,8956.871786624999 kBTU
2018-08-07T01,8956.871786624999 kBTU
2018-08-07T01,8956.871786624999 kBTU
2018-08-07T02,8956.871786624999 kBTU
2018-08-07T02,8743.612934562501 kBTU
2018-08-07T02,8956.871786624999 kBTU
2018-08-07T02,8956.871786624999 kBTU
2018-08-07T03,8956.871786624999 kBTU
2018-08-07T03,8956.871786624999 kBTU
2018-08-07T03,8956.871786624999 kBTU
2018-08-07T03,8743.612934562501 kBTU
2018-08-07T04,9170.1306386875 kBTU
2018-08-07T04,8743.612934562501 kBTU
2018-08-07T04,8956.871786624999 kBTU
2018-08-07T04,8956.871786624999 kBTU
2018-08-07T05,9170.1306386875 kBTU
2018-08-07T05,8743.612934562501 kBTU
2018-08-07T05,8956.871786624999 kBTU
2018-08-07T05,8956.871786624999 kBTU
2018-08-07T06,8956.871786624999 kBTU
2018-08-07T06,10023.1660469375 kBTU
2018-08-07T06,9809.907194875 kBTU
2018-08-07T06,10236.424899 kBTU
2018-08-07T07,10662.942603125 kBTU
2018-08-07T07,10662.942603125 kBTU
2018-08-07T07,10449.6837510625 kBTU
2018-08-07T07,10023.1660469375 kBTU
2018-08-07T08,10023.1660469375 kBTU
2018-08-07T08,10449.6837510625 kBTU
2018-08-07T08,10662.942603125 kBTU
2018-08-07T08,11089.460307250001 kBTU
2018-08-07T09,11089.460307250001 kBTU
2018-08-07T09,11089.460307250001 kBTU
2018-08-07T09,11302.7191593125 kBTU
2018-08-07T09,11729.2368634375 kBTU
2018-08-07T10,11942.4957155 kBTU
2018-08-07T10,11729.2368634375 kBTU
2018-08-07T10,12155.7545675625 kBTU
2018-08-07T10,13008.789975812499 kBTU
2018-08-07T11,13008.789975812499 kBTU
2018-08-07T11,13008.789975812499 kBTU
2018-08-07T11,13222.048827875 kBTU
2018-08-07T11,13008.789975812499 kBTU
2018-08-07T12,14075.084236125002 kBTU
2018-08-07T12,12369.013419625 kBTU
2018-08-07T12,26017.579951624997 kBTU
2018-08-07T13,13008.789975812499 kBTU
2018-08-07T13,12795.531123750001 kBTU
2018-08-07T13,13435.3076799375 kBTU
2018-08-07T13,14288.343088187501 kBTU
2018-08-07T14,14288.343088187501 kBTU
2018-08-07T14,28789.9450284375 kBTU
2018-08-07T14,15994.4139046875 kBTU
2018-08-07T15,14075.084236125002 kBTU
2018-08-07T15,14075.084236125002 kBTU
2018-08-07T15,20259.5909459375 kBTU
2018-08-07T15,19833.0732418125 kBTU
2018-08-07T16,20046.332093875 kBTU
2018-08-07T16,20259.5909459375 kBTU
2018-08-07T16,20259.5909459375 kBTU
2018-08-07T16,19619.81438975 kBTU
2018-08-07T17,19619.81438975 kBTU
2018-08-07T17,18980.037833562503 kBTU
2018-08-07T17,18127.0024253125 kBTU
2018-08-07T17,17913.743573249998 kBTU
2018-08-07T18,18127.0024253125 kBTU
2018-08-07T18,18127.0024253125 kBTU
2018-08-07T18,18553.5201294375 kBTU
2018-08-07T18,18340.261277375 kBTU
2018-08-07T19,17913.743573249998 kBTU
2018-08-07T19,17913.743573249998 kBTU
