ts,v0
2018-08-03T20,9596.6483428125 kBTU
2018-08-03T20,9170.1306386875 kBTU
2018-08-03T20,8530.3540825 kBTU
2018-08-03T20,9596.6483428125 kBTU
2018-08-03T21,8850.24236059375 kBTU
2018-08-03T21,8317.0952304375 kBTU
2018-08-03T21,9170.1306386875 kBTU
2018-08-03T21,8743.612934562501 kBTU
2018-08-03T22,8956.871786624999 kBTU
2018-08-03T22,8530.3540825 kBTU
2018-08-03T22,8423.72465646875 kBTU
2018-08-03T22,8636.98350853125 kBTU
2018-08-03T23,7997.20695234375 kBTU
2018-08-03T23,8743.612934562501 kBTU
2018-08-03T23,8850.24236059375 kBTU
2018-08-03T23,8530.3540825 kBTU
2018-08-04T00,7890.5775263125 kBTU
2018-08-04T00,8423.72465646875 kBTU
2018-08-04T00,8743.612934562501 kBTU
2018-08-04T00,7997.20695234375 kBTU
2018-08-04T01,8423.72465646875 kBTU
2018-08-04T01,8850.24236059375 kBTU
2018-08-04T01,8210.465804406249 kBTU
2018-08-04T01,8423.72465646875 kBTU
2018-08-04T02,8530.3540825 kBTU
2018-08-04T02,8317.0952304375 kBTU
2018-08-04T02,7677.31867425 kBTU
2018-08-04T02,8530.3540825 kBTU
2018-08-04T03,8423.72465646875 kBTU
2018-08-04T03,8530.3540825 kBTU
2018-08-04T03,8317.0952304375 kBTU
2018-08-04T03,8210.465804406249 kBTU
2018-08-04T04,8423.72465646875 kBTU
2018-08-04T04,7890.5775263125 kBTU
2018-08-04T04,8423.72465646875 kBTU
2018-08-04T04,7783.948100281251 kBTU
2018-08-04T05,7997.20695234375 kBTU
2018-08-04T05,7570.68924821875 kBTU
2018-08-04T05,8210.465804406249 kBTU
2018-08-04T05,8103.836378375 kBTU
2018-08-04T06,7357.43039615625 kBTU
2018-08-04T06,7890.5775263125 kBTU
2018-08-04T06,7783.948100281251 kBTU
2018-08-04T06,7464.0598221875 kBTU
2018-08-04T07,7783.948100281251 kBTU
2018-08-04T07,8103.836378375 kBTU
2018-08-04T07,8210.465804406249 kBTU
2018-08-04T07,7570.68924821875 kBTU
2018-08-04T08,8423.72465646875 kBTU
2018-08-04T08,8103.836378375 kBTU
2018-08-04T08,7997.20695234375 kBTU
2018-08-04T08,8103.836378375 kBTU
2018-08-04T09,8636.98350853125 kBTU
2018-08-04T09,7997.20695234375 kBTU
2018-08-04T09,8103.836378375 kBTU
2018-08-04T09,8423.72465646875 kBTU
2018-08-04T10,9276.76006471875 kBTU
2018-08-04T10,8317.0952304375 kBTU
2018-08-04T10,9170.1306386875 kBTU
2018-08-04T10,8850.24236059375 kBTU
2018-08-04T11,8743.612934562501 kBTU
2018-08-04T11,9170.1306386875 kBTU
2018-08-04T11,9596.6483428125 kBTU
2018-08-04T11,9383.38949075 kBTU
2018-08-04T12,8636.98350853125 kBTU
2018-08-04T12,9490.018916781251 kBTU
2018-08-04T12,9383.38949075 kBTU
2018-08-04T12,9596.6483428125 kBTU
2018-08-04T13,9383.38949075 kBTU
2018-08-04T13,9383.38949075 kBTU
2018-08-04T13,9276.76006471875 kBTU
2018-08-04T13,8743.612934562501 kBTU
2018-08-04T14,9809.907194875 kBTU
2018-08-04T14,9916.53662090625 kBTU
2018-08-04T14,8956.871786624999 kBTU
2018-08-04T14,9276.76006471875 kBTU
2018-08-04T15,9063.50121265625 kBTU
2018-08-04T15,9063.50121265625 kBTU
2018-08-04T15,8850.24236059375 kBTU
2018-08-04T15,9383.38949075 kBTU
2018-08-04T16,8956.871786624999 kBTU
2018-08-04T16,9170.1306386875 kBTU
2018-08-04T16,8956.871786624999 kBTU
2018-08-04T16,9490.018916781251 kBTU
2018-08-04T17,8636.98350853125 kBTU
2018-08-04T17,9063.50121265625 kBTU
2018-08-04T17,9276.76006471875 kBTU
2018-08-04T17,9170.1306386875 kBTU
2018-08-04T18,8636.98350853125 kBTU
2018-08-04T18,9170.1306386875 kBTU
2018-08-04T18,9170.1306386875 kBTU
2018-08-04T18,8743.612934562501 kBTU
2018-08-04T19,8956.871786624999 kBTU
2018-08-04T19,8850.24236059375 kBTU
2018-08-04T19,8956.871786624999 kBTU
2018-08-04T19,8743.612934562501 kBTU
2018-08-04T20,8850.24236059375 kBTU
2018-08-04T20,9490.018916781251 kBTU
2018-08-04T20,7890.5775263125 kBTU
2018-08-04T20,8956.871786624999 kBTU
2018-08-04T21,8850.24236059375 kBTU
2018-08-04T21,8530.3540825 kBTU
2018-08-04T21,7997.20695234375 kBTU
2018-08-04T21,8636.98350853125 kBTU
2018-08-04T22,8530.3540825 kBTU
2018-08-04T22,8103.836378375 kBTU
2018-08-04T22,8530.3540825 kBTU
2018-08-04T22,8423.72465646875 kBTU
2018-08-04T23,8317.0952304375 kBTU
2018-08-04T23,7997.20695234375 kBTU
2018-08-04T23,8956.871786624999 kBTU
2018-08-04T23,8530.3540825 kBTU
2018-08-05T00,8210.465804406249 kBTU
2018-08-05T00,8317.0952304375 kBTU
2018-08-05T00,8850.24236059375 kBTU
2018-08-05T00,8636.98350853125 kBTU
2018-08-05T01,7997.20695234375 kBTU
2018-08-05T01,8636.98350853125 kBTU
2018-08-05T01,8423.72465646875 kBTU
2018-08-05T01,7890.5775263125 kBTU
2018-08-05T02,8530.3540825 kBTU
2018-08-05T02,8530.3540825 kBTU
2018-08-05T02,8423.72465646875 kBTU
2018-08-05T02,7677.31867425 kBTU
2018-08-05T03,8636.98350853125 kBTU
2018-08-05T03,8636.98350853125 kBTU
2018-08-05T03,7570.68924821875 kBTU
2018-08-05T03,7890.5775263125 kBTU
2018-08-05T04,8103.836378375 kBTU
2018-08-05T04,7783.948100281251 kBTU
2018-08-05T04,7570.68924821875 kBTU
2018-08-05T04,7997.20695234375 kBTU
2018-08-05T05,7997.20695234375 kBTU
2018-08-05T05,7250.800970124999 kBTU
2018-08-05T05,7997.20695234375 kBTU
2018-08-05T05,8530.3540825 kBTU
2018-08-05T06,7357.43039615625 kBTU
2018-08-05T06,7890.5775263125 kBTU
2018-08-05T06,7783.948100281251 kBTU
2018-08-05T06,7783.948100281251 kBTU
2018-08-05T07,7357.43039615625 kBTU
2018-08-05T07,7997.20695234375 kBTU
2018-08-05T07,8103.836378375 kBTU
2018-08-05T07,7783.948100281251 kBTU
2018-08-05T08,7570.68924821875 kBTU
2018-08-05T08,8210.465804406249 kBTU
2018-08-05T08,7357.43039615625 kBTU
2018-08-05T08,8210.465804406249 kBTU
2018-08-05T09,8636.98350853125 kBTU
2018-08-05T09,8103.836378375 kBTU
2018-08-05T09,7997.20695234375 kBTU
2018-08-05T09,8423.72465646875 kBTU
2018-08-05T10,9063.50121265625 kBTU
2018-08-05T10,8636.98350853125 kBTU
2018-08-05T10,8850.24236059375 kBTU
2018-08-05T10,9063.50121265625 kBTU
2018-08-05T11,8850.24236059375 kBTU
2018-08-05T11,8850.24236059375 kBTU
2018-08-05T11,9170.1306386875 kBTU
2018-08-05T11,9596.6483428125 kBTU
2018-08-05T12,8850.24236059375 kBTU
2018-08-05T12,9063.50121265625 kBTU
2018-08-05T12,9170.1306386875 kBTU
2018-08-05T12,9170.1306386875 kBTU
2018-08-05T13,8743.612934562501 kBTU
2018-08-05T13,9276.76006471875 kBTU
2018-08-05T13,10236.424899 kBTU
2018-08-05T13,9809.907194875 kBTU
2018-08-05T14,10236.424899 kBTU
2018-08-05T14,10449.6837510625 kBTU
2018-08-05T14,10449.6837510625 kBTU
2018-08-05T14,10876.2014551875 kBTU
2018-08-05T15,10876.2014551875 kBTU
2018-08-05T15,10662.942603125 kBTU
2018-08-05T15,10343.054325031251 kBTU
2018-08-05T15,9063.50121265625 kBTU
2018-08-05T16,9276.76006471875 kBTU
2018-08-05T16,9063.50121265625 kBTU
2018-08-05T16,9276.76006471875 kBTU
2018-08-05T16,8850.24236059375 kBTU
2018-08-05T17,9170.1306386875 kBTU
2018-08-05T17,9383.38949075 kBTU
2018-08-05T17,9490.018916781251 kBTU
2018-08-05T17,8530.3540825 kBTU
2018-08-05T18,9276.76006471875 kBTU
2018-08-05T18,9170.1306386875 kBTU
2018-08-05T18,9170.1306386875 kBTU
2018-08-05T18,8636.98350853125 kBTU
2018-08-05T19,9170.1306386875 kBTU
2018-08-05T19,9063.50121265625 kBTU
2018-08-05T19,8956.871786624999 kBTU
2018-08-05T19,8317.0952304375 kBTU
2018-08-05T20,9063.50121265625 kBTU
2018-08-05T20,8636.98350853125 kBTU
2018-08-05T20,8636.98350853125 kBTU
2018-08-05T20,8210.465804406249 kBTU
2018-08-05T21,8850.24236059375 kBTU
2018-08-05T21,8743.612934562501 kBTU
2018-08-05T21,8317.0952304375 kBTU
2018-08-05T21,8423.72465646875 kBTU
2018-08-05T22,8636.98350853125 kBTU
2018-08-05T22,8636.98350853125 kBTU
2018-08-05T22,7890.5775263125 kBTU
2018-08-05T22,8743.612934562501 kBTU
2018-08-05T23,8423.72465646875 kBTU
2018-08-05T23,7997.20695234375 kBTU
2018-08-05T23,8850.24236059375 kBTU
2018-08-05T23,8530.3540825 kBTU
2018-08-06T00,8423.72465646875 kBTU
2018-08-06T00,8103.836378375 kBTU
2018-08-06T00,8317.0952304375 kBTU
2018-08-06T00,8530.3540825 kBTU
2018-08-06T01,8530.3540825 kBTU
2018-08-06T01,7997.20695234375 kBTU
2018-08-06T01,8530.3540825 kBTU
2018-08-06T01,8317.0952304375 kBTU
2018-08-06T02,8423.72465646875 kBTU
2018-08-06T02,8210.465804406249 kBTU
2018-08-06T02,8636.98350853125 kBTU
2018-08-06T02,7997.20695234375 kBTU
2018-08-06T03,8103.836378375 kBTU
2018-08-06T03,8103.836378375 kBTU
2018-08-06T03,8636.98350853125 kBTU
2018-08-06T03,8317.0952304375 kBTU
2018-08-06T04,7677.31867425 kBTU
2018-08-06T04,7997.20695234375 kBTU
2018-08-06T04,8103.836378375 kBTU
2018-08-06T04,7783.948100281251 kBTU
2018-08-06T05,7464.0598221875 kBTU
2018-08-06T05,7890.5775263125 kBTU
2018-08-06T05,7464.0598221875 kBTU
2018-08-06T05,8850.24236059375 kBTU
2018-08-06T06,11409.34858534375 kBTU
2018-08-06T06,13435.3076799375 kBTU
2018-08-06T06,13861.8253840625 kBTU
2018-08-06T06,13435.3076799375 kBTU
2018-08-06T07,16634.190460875 kBTU
2018-08-06T07,17380.59644309375 kBTU
2018-08-06T07,15887.784478656251 kBTU
2018-08-06T07,13861.8253840625 kBTU
2018-08-06T08,13755.195958031249 kBTU
2018-08-06T08,15567.896200562502 kBTU
2018-08-06T08,16207.67275675 kBTU
2018-08-06T08,16314.302182781252 kBTU
2018-08-06T09,16314.302182781252 kBTU
2018-08-06T09,16954.07873896875 kBTU
2018-08-06T09,17167.33759103125 kBTU
2018-08-06T09,17167.33759103125 kBTU
2018-08-06T10,16740.81988690625 kBTU
2018-08-06T10,15781.155052625 kBTU
2018-08-06T10,16314.302182781252 kBTU
2018-08-06T10,16207.67275675 kBTU
2018-08-06T11,16527.56103484375 kBTU
2018-08-06T11,16740.81988690625 kBTU
2018-08-06T11,17273.9670170625 kBTU
2018-08-06T11,16634.190460875 kBTU
2018-08-06T12,17273.9670170625 kBTU
2018-08-06T12,17060.708165 kBTU
2018-08-06T12,17487.225869125003 kBTU
2018-08-06T12,16847.4493129375 kBTU
2018-08-06T13,16954.07873896875 kBTU
2018-08-06T13,15994.4139046875 kBTU
2018-08-06T13,17273.9670170625 kBTU
2018-08-06T13,16740.81988690625 kBTU
2018-08-06T14,16740.81988690625 kBTU
2018-08-06T14,15887.784478656251 kBTU
2018-08-06T14,15994.4139046875 kBTU
2018-08-06T14,16101.043330718749 kBTU
2018-08-06T15,15994.4139046875 kBTU
2018-08-06T15,15248.007922468749 kBTU
2018-08-06T15,14928.119644375 kBTU
2018-08-06T15,10449.6837510625 kBTU
2018-08-06T16,9596.6483428125 kBTU
2018-08-06T16,8636.98350853125 kBTU
2018-08-06T16,8956.871786624999 kBTU
2018-08-06T16,9063.50121265625 kBTU
2018-08-06T17,8956.871786624999 kBTU
2018-08-06T17,8530.3540825 kBTU
2018-08-06T17,8956.871786624999 kBTU
2018-08-06T17,8743.612934562501 kBTU
2018-08-06T18,8210.465804406249 kBTU
2018-08-06T18,8317.0952304375 kBTU
2018-08-06T18,8530.3540825 kBTU
2018-08-06T18,8423.72465646875 kBTU
2018-08-06T19,7890.5775263125 kBTU
2018-08-06T19,8210.465804406249 kBTU
2018-08-06T19,8103.836378375 kBTU
2018-08-06T19,8317.0952304375 kBTU
2018-08-06T20,7570.68924821875 kBTU
2018-08-06T20,7570.68924821875 kBTU
2018-08-06T20,7783.948100281251 kBTU
2018-08-06T20,7783.948100281251 kBTU
2018-08-06T21,7464.0598221875 kBTU
2018-08-06T21,7997.20695234375 kBTU
2018-08-06T21,7783.948100281251 kBTU
2018-08-06T21,7570.68924821875 kBTU
2018-08-06T22,7677.31867425 kBTU
2018-08-06T22,7464.0598221875 kBTU
2018-08-06T22,7783.948100281251 kBTU
2018-08-06T22,7144.1715440937505 kBTU
2018-08-06T23,7250.800970124999 kBTU
2018-08-06T23,7677.31867425 kBTU
2018-08-06T23,7677.31867425 kBTU
2018-08-06T23,7357.43039615625 kBTU
2018-08-07T00,7144.1715440937505 kBTU
2018-08-07T00,7570.68924821875 kBTU
2018-08-07T00,7677.31867425 kBTU
2018-08-07T00,7144.1715440937505 kBTU
2018-08-07T01,7677.31867425 kBTU
2018-08-07T01,7250.800970124999 kBTU
2018-08-07T01,7144.1715440937505 kBTU
2018-08-07T01,6930.91269203125 kBTU
2018-08-07T02,7677.31867425 kBTU
2018-08-07T02,7464.0598221875 kBTU
2018-08-07T02,7357.43039615625 kBTU
2018-08-07T02,6824.283266 kBTU
2018-08-07T03,7250.800970124999 kBTU
2018-08-07T03,7464.0598221875 kBTU
2018-08-07T03,6930.91269203125 kBTU
2018-08-07T03,7357.43039615625 kBTU
2018-08-07T04,7144.1715440937505 kBTU
2018-08-07T04,7144.1715440937505 kBTU
2018-08-07T04,6824.283266 kBTU
2018-08-07T04,7144.1715440937505 kBTU
2018-08-07T05,7144.1715440937505 kBTU
2018-08-07T05,6824.283266 kBTU
2018-08-07T05,6504.394987906249 kBTU
2018-08-07T05,6824.283266 kBTU
2018-08-07T06,6930.91269203125 kBTU
2018-08-07T06,9490.018916781251 kBTU
2018-08-07T06,9383.38949075 kBTU
2018-08-07T06,10662.942603125 kBTU
2018-08-07T07,16527.56103484375 kBTU
2018-08-07T07,14075.084236125002 kBTU
2018-08-07T07,14394.97251421875 kBTU
2018-08-07T07,14821.490218343752 kBTU
2018-08-07T08,14181.71366215625 kBTU
2018-08-07T08,14608.23136628125 kBTU
2018-08-07T08,14501.601940249999 kBTU
2018-08-07T08,14608.23136628125 kBTU
2018-08-07T09,14608.23136628125 kBTU
2018-08-07T09,14394.97251421875 kBTU
2018-08-07T09,14288.343088187501 kBTU
2018-08-07T09,14714.8607923125 kBTU
2018-08-07T10,16101.043330718749 kBTU
2018-08-07T10,16420.931608812498 kBTU
2018-08-07T10,15994.4139046875 kBTU
2018-08-07T10,16101.043330718749 kBTU
2018-08-07T11,18446.89070340625 kBTU
2018-08-07T11,18873.40840753125 kBTU
2018-08-07T11,17913.743573249998 kBTU
2018-08-07T11,17913.743573249998 kBTU
2018-08-07T12,16420.931608812498 kBTU
2018-08-07T12,16314.302182781252 kBTU
2018-08-07T12,15674.52562659375 kBTU
2018-08-07T12,15781.155052625 kBTU
2018-08-07T13,16207.67275675 kBTU
2018-08-07T13,16314.302182781252 kBTU
2018-08-07T13,16101.043330718749 kBTU
2018-08-07T13,15141.3784964375 kBTU
2018-08-07T14,15248.007922468749 kBTU
2018-08-07T14,15248.007922468749 kBTU
2018-08-07T14,14714.8607923125 kBTU
2018-08-07T14,14714.8607923125 kBTU
2018-08-07T15,14608.23136628125 kBTU
2018-08-07T15,14821.490218343752 kBTU
2018-08-07T15,14714.8607923125 kBTU
